Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
278,GR-II-m-B-14892,Casa Ştefan Burileanu,municipiul GIURGIU,Str. Păcii 3,1913
279,GR-II-m-B-14894,Podul Bizetz,municipiul GIURGIU,"Şos. Portului, peste canalul Sf. Gheorghe",1905
280,GR-II-m-B-14893,Căpitănia Portului Giurgiu,municipiul GIURGIU,Şos. Portului 1,1939-1945
281,GR-II-a-B-14895,Şantierul naval,municipiul GIURGIU,Șos. Portului 2,1910
282,GR-II-m-B- 14895.01,Atelierele vechi,municipiul GIURGIU,Șos. Portului 2,1910
283,GR-II-m-B- 14895.02,Administraţia şantierului naval,municipiul GIURGIU,Șos. Portului 2,1910
284,GR-II-m-B-14900,Casă,municipiul GIURGIU,Str. Sadoveanu Mihail 2,1905
285,GR-II-m-B-14901,Casa Vârbănescu,municipiul GIURGIU,Str. Sadoveanu Mihail 7,1900
286,GR-II-m-B-14902,"Casă Ştefan cel Mare""",municipiul GIURGIU,"Str. Sadoveanu Mihail 18 inclusiv Piaţeta Sf. Gheorghe, până",1900 la
288,GR-II-m-B-14905,"Hotel, ulterior restaurant ""Meteor"", azi locuinţă",municipiul GIURGIU,Str. Ştefan cel Mare 1-3,1912
289,GR-II-m-B-14907,Casa Hentze,municipiul GIURGIU,Str. Ştefan cel Mare 2,1907
290,GR-II-m-B-14908,"Percepţia, azi sediu Secţia Căi Navigabile",municipiul GIURGIU,Str. Ştefan cel Mare 4,1928
291,GR-II-m-B-14909,"Han, azi casa I. Răcăşanu",municipiul GIURGIU,Str. Ştefan cel Mare 5,1905
292,GR-II-m-B-14910,"Banca Naţională, azi Biblioteca judeţeană",municipiul GIURGIU,Str. Ştefan cel Mare 14,1928
293,GR-II-m-B-14911,Casă,municipiul GIURGIU,Str. Ştefan cel Mare 19,1890
294,GR-II-m-B-14912,Casă,municipiul GIURGIU,Str. Ştefan cel Mare 21,1890
295,GR-II-m-A-14913,Turnul Ceasornicului,municipiul GIURGIU,Piaţa Unirii,1771
296,GR-II-m-B-14847,Uzina de Apă,municipiul GIURGIU,Str. Uzinei 2,1910
297,GR-II-m-B-14903,"Biserica ""Sf. Gheorghe”",municipiul GIURGIU,"Str. Vianu Tudor 1, în Piaţa Sf. Gheorghe","1840, ref. 1937, 2004"
298,GR-II-m-B-14904,Şcoala nr. 1,municipiul GIURGIU,"Str. Vianu Tudor 2, în Piaţa Sf. Gheorghe",1890
300,GR-II-m-B-14915,Casa Emil Gulian,municipiul GIURGIU,Str. Victoriei 13,1898
301,GR-II-m-B-14916,Casă,municipiul GIURGIU,Str. Victoriei 18,1905
302,GR-II-m-B-14920,Conacul Col. Chiriac,sat ADUNAŢII COPĂCENI; comuna ADUNAŢII COPĂCENI,În fostul sat Argeş,înc. sec. XX
303,GR-II-m-B-14918,"Şcoală, azi Poştă",sat ADUNAŢII COPĂCENI; comuna ADUNAŢII COPĂCENI,Str. Bisericii 1,sf. sec. XIX
304,GR-II-m-B-14917,"Biserica ""Adormirea Maicii Domnului”",sat ADUNAŢII COPĂCENI; comuna ADUNAŢII COPĂCENI,Str. Bisericii 3,"1875, ref. 1935"
305,GR-II-m-B-14921,Conacul Marmorosch - Blank,sat ADUNAŢII COPĂCENI; comuna ADUNAŢII COPĂCENI,"Intr. Sf. Ioan 1, în fostul sat Argeş",1897
306,GR-II-m-B-14922,"Biserica ""Cuvioasa Paraschiva”",sat BĂLANU; comuna STĂNEŞTI,Str. Principală 38,1898-1900
307,GR-II-m-B-14923,"Biserica ""Adormirea Maicii Domnului”",sat BĂNEASA; comuna BĂNEASA,La cca. 200 m de primărie,1908-1910
308,GR-II-m-B-14928,"Biserica ""Sf. Nicolae"", ""Sf. Mc. Manuil""",sat BOLINTIN DEAL; comuna BOLINTIN DEAL,Bd. Muncii 14,1886
309,GR-II-m-B-14924,"Şcoala de fete, ulterior Poşta",sat BOLINTIN DEAL; comuna BOLINTIN DEAL BOLINTIN DEAL,Bd. Muncii 16,sf. sec. XIX
311,GR-II-m-A-14926,"Conacul Băleanu, ulterior Hubert, azi Spital",sat BOLINTIN DEAL; comuna BOLINTIN DEAL,Bd. Republicii f.n.,înc. sec. XX
312,GR-II-m-B-14927,"Conacul Hubert, azi Spitalul comunal",sat BOLINTIN DEAL; comuna BOLINTIN DEAL,Bd. Republicii f.n.,înc. sec. XX
313,GR-II-m-B-14930,"Pretura, azi Primăria",oraş BOLINTIN VALE,"Str. Libertăţii 1, în Piaţa centrală",sf. sec. XIX
314,GR-II-m-B-14933,Casa Manolache,oraş BOLINTIN VALE,Str. Partizani 2,1910-1920
315,GR-II-m-B-14935,"Biserica ""Adormirea Maicii Domnului”",oraş BOLINTIN VALE,"Str. Republicii f.n., în Piaţa centrală",1832
316,GR-II-m-B-14932,Poşta veche,oraş BOLINTIN VALE,"Str. Republicii 2M, în Piaţa centrală",sf. sec. XIX
317,GR-II-m-B-14929,"Primăria veche, azi Clubul elevilor",oraş BOLINTIN VALE,"Str. Republicii 5, în Piaţa centrală",sf. sec. XIX
318,GR-II-m-B-14931,Şcoala veche,oraş BOLINTIN VALE,"Str. Republicii 5, în Piaţa centrală",1899
319,GR-II-m-B-14937,"Biserica ""Adormirea Maicii Domnului”",sat BRANIŞTEA; comuna OINACU,"Str. Bisericii 1, la cca. 600 m de",DJ 507 1886
320,GR-II-m-B-14936,"Biserica ""Sf. Gheorghe”",sat BRĂNIŞTARI; comuna CĂLUGĂRENI,"În partea de SE a satului, la cca. de DJ 411",300 m sf. sec. XIX
321, GR-II-m-B-14939, Conacul C. Angelescu, sat BUCŞANI; comuna BUCŞANI, Str. Principală 199, înc. sec. XX
322,GR-II-m-B-14943,"Casa Stan Cangea, fost Cămin cultural",sat BUCŞANI; comuna BUCŞANI BUCŞANI,Str. Principală 214,1933
324,GR-II-m-B-14941,Şcoala veche,sat BUCŞANI; comuna BUCŞANI,"Str. Principală 232, lângă biserică primăria veche",şi înc. sec. XX
325,GR-II-m-B-14938,"Biserica ""Sf. Nicolae”",sat BUCŞANI; comuna BUCŞANI,Str. Principală 234,1836
326,GR-II-m-B-14942,"Vechea primărie, azi secţie de Poliţie",sat BUCŞANI; comuna BUCŞANI,Str. Principală 236,înc. sec. XX
327,GR-II-m-B-14945,"Conacul Mihail Kogălniceanu, ulterior Emil Grădişteanu",sat BUDENI; comuna COMANA,Str. Conacului 5,sf. sec. XIX
328,GR-II-m-B-14944,"Biserica ""Adormirea Maicii Domnului”",sat BUDENI; comuna COMANA,Str. Vârlarului 258,1882
329,GR-II-m-B-14947,"Biserica ""Sf. Ştefan”",sat BULBUCATA; comuna BULBUCATA,Str. Crainic Nichifor 15,1860
330,GR-II-m-B-14950,Primărie,sat BULBUCATA; comuna BULBUCATA,Str. Crainic Nichifor 70,1888
331,GR-II-m-B-14951,"Conacul Voinea, fostă secţie a Institutului Pasteur",sat BULBUCATA; comuna BULBUCATA,Str. Crainic Nichifor 96,1921-1940
332,GR-II-m-B-14952,Moara cu turbine Voinea,sat BULBUCATA; comuna BULBUCATA,Str. Crainic Nichifor 146,1921-1940
333,GR-II-m-B-14948,"Şcoala veche, azi muzeul Nichifor Crainic",sat BULBUCATA; comuna BULBUCATA,Str. Spanisteanu Constantin 2,1882
334,GR-II-m-B-14949,Grădiniţa,sat BULBUCATA; comuna BULBUCATA BULBUCATA,Str. Spanisteanu Constantin 6,1882
336,GR-II-m-B-15071,"Biserica ""Sf. Gheorghe”",sat CARTOJANI; comuna ROATA DE JOS,Str. Bisericii 51,1852
337,GR-II-m-B-14955,"Şcoala veche, azi muzeu",sat CĂLUGĂRENI; comuna CĂLUGĂRENI,"Vis a vis de biserica ""Adormirea Domnului”, ""Sf. Nicolae""",Maicii sec. XIX
338,GR-II-m-B-14953,"Biserica ""Adormirea Maicii Domnului”, ""Sf. Nicolae""",sat CĂLUGĂRENI; comuna CĂLUGĂRENI,,1865
339,GR-II-m-B-14954,Conacul Varthiadi,sat CĂLUGĂRENI; comuna CĂLUGĂRENI,,sec. XIX
340,GR-II-m-B-14956,Moara Varthiadi,sat CĂLUGĂRENI; comuna CĂLUGĂRENI,"Pe Neajlov, lângă podul dinspre Hulubeşti",înc. sec. XX
341,GR-II-m-B-20527,Biserică de lemn,sat CĂLUGĂRENI; comuna CĂLUGĂRENI,În cimitir,sec. XIX
342,GR-II-m-B-14957,"Fundaţiile bisericii ""Sf. Nicolae”",sat CĂMINEASCA; comuna SCHITU,Str. Ghiocelului 50,"1867, reconstruită 2003"
343,GR-II-m-B-14958,"Conacul N. Dobrin, azi Centru de recuperare şi reabilitare neuropsihiatrică",sat CĂRPENIŞU; comuna GĂISENI,"Str. Principală 171, la 100 m faţă biserică",de sf. sec. XIX
344,GR-II-a-B-14959,Mănăstirea Căscioarele,sat CĂSCIOARELE; comuna GĂISENI,Str. Monumentului 29,sec. XVII-XVIII
345,GR-II-m-B- 14959.01,"Biserica ""Vovidenia""",sat CĂSCIOARELE; comuna GĂISENI,Str. Monumentului 29,1725
346,GR-II-m-B- 14959.02 14959.03,Turn clopotniţă,sat CĂSCIOARELE; comuna GĂISENI GĂISENI,Str. Monumentului 29,1753 până la fundaţii la mijl.
348,GR-II-m-B-14960,"Biserica ""Cuvioasa Paraschiva”, ""Sf. Nicolae”",sat CÂMPURELU; comuna COLIBAŞI,Str. Școlii 3,sec. XIX
349,GR-II-m-B-20197,"Biserica ""Sf. Apostoli Petru şi Pavel”, ""Adormirea Maicii Domnului”",sat CETATEA; comuna FRĂTEŞTI,"Str. Gării f.n., în cartierul Turbatu",1864
350,GR-II-m-B-15021,Conac,sat CHIRCULEŞTI; comuna IEPUREŞTI,în zona centrală a localității,1864
351,GR-II-m-B-14961,"Biserica ""Adormirea Maicii Domnului”",sat CHIRIACU; comuna IZVOARELE,Pe DJ 503 A,1902
352,GR-II-m-B-14963,"Biserica ""Naşterea Maicii Domnului”",sat CLEJANI; comuna CLEJANI,,1850-1902
353,GR-II-m-B-14962,"Biserica ""Sf. Arhangheli Mihail și Gavril”",sat CLEJANI; comuna CLEJANI,Aleea Bisericii 3,1864
354,GR-II-m-B-14964,Ruinele Şcolii de Meserii,sat CLEJANI; comuna CLEJANI,"Aleea Bisericii 5, la V de biserica Arhangheli Mihail și Gavril""","""Sf. 1834, ref. 1853"
355, GR-II-m-B-14965," Hanul maiorului Mişa Anastasievici, azi bibliotecă", sat CLEJANI; comuna CLEJANI, Șos. Principală 64, 1859
356,GR-II-m-B-14966,"Biserica ""Cuvioasa Paraschiva”",sat COLIBAŞI; comuna COLIBAŞI,Str. Principală 166A,1880
357,GR-II-a-A-14967,Mănăstirea Comana,sat COMANA; comuna COMANA,Str. Radu Şerban 392,sec. XVI-XVIII
358,GR-II-m-A- 14967.01 14967.02,"Biserica ""Sf. Nicolae”",sat COMANA; comuna COMANA COMANA,Str. Radu Şerban 392,sec. XVI-XVIII
360,GR-II-m-A- 14967.03,Chilii,sat COMANA; comuna COMANA,Str. Radu Şerban 392,sec. XVI-XVIII
361,GR-II-m-A- 14967.04,Turn clopotniţă,sat COMANA; comuna COMANA,Str. Radu Şerban 392,sec. XVI-XVIII
362,GR-II-m-A- 14967.05,Zid de incintă,sat COMANA; comuna COMANA,Str. Radu Şerban 392,sec. XVI-XVIII
