Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
286,AR-II-a-B-00601,"Ansamblul bisericii ""Pogorârea Duhului Sfânt""",sat DEZNA; comuna DEZNA,Str. Iancu Avram 62,sec. XVII - XIX
287,AR-II-m-B-00601.01,"Biserica ""Pogorârea Duhului Sfânt""",sat DEZNA; comuna DEZNA,Str. Iancu Avram 62,sec. XVII
288,AR-II-m-B-00601.02,Troiţă,sat DEZNA; comuna DEZNA,Str. Iancu Avram 62,1827
289,AR-II-m-B-00601.03,Troiţă,sat DEZNA; comuna DEZNA,Str. Iancu Avram 62,1841
290,AR-II-a-B-00602,Ansamblul castelului Kövér-Appel,sat FÂNTÂNELE; comuna FÂNTÂNELE,116,1800 - 1850
291,AR-II-m-B-00602.01,Castelul Kövér-Appel,sat FÂNTÂNELE; comuna FÂNTÂNELE,116,1800 - 1850
292,AR-II-m-B-00602.02,Parc,sat FÂNTÂNELE; comuna FÂNTÂNELE,116,1800 - 1850
293,AR-II-m-B-00603,"Biserica romano-catolică ""Îngerul Păzitor""",sat FÂNTÂNELE; comuna FÂNTÂNELE,128-129,1780
294,AR-II-m-B-00604,"Biserica ""Adormirea Maicii Domnului""",sat GALŞA; comuna ŞIRIA,112,"1746 - 1749, adăugiri 1894"
295,AR-II-m-B-00605,"Biserica ""Sf. Mucenic Dimitrie""",sat GHIOROC; comuna GHIOROC,19,1793
296,AR-II-m-B-00606,"Biserica de lemn ""Înălţarea Domnului""",sat GROŞI; comuna VÂRFURILE,"52, în cimitir",1907
297,AR-II-m-A-00607,"Biserica de lemn ""Întâmpinarea Domnului""",sat GROŞII NOI; comuna BÂRZAVA,"150, în cimitir",1807
298,AR-II-m-B-00610,"Hanul ""Birtul Mare” (fostă staţie de poştalion)",sat HĂLMAGIU; comuna HĂLMAGIU,Str. Iancu Avram 25,sf. sec. XVIII
299,AR-II-m-A-00608,"Biserica Voievodală ""Adormirea Maicii Domnului""",sat HĂLMAGIU; comuna HĂLMAGIU,Str. Iancu Avram 31,"cca. 1440, transf. sec. XVIII"
300,AR-II-m-B-00609,"Biserica ""Naşterea Născătoarei de Dumnezeu""",sat HĂLMAGIU; comuna HĂLMAGIU,Str. Iancu Avram 33A,1760
301,AR-II-m-B-00611,Biserica reformată (calvină),sat IERMATA NEAGRĂ; comuna ZERIND,37,"1799 - 1801 (pe locul celei inţiale, sec. XV)"
302,AR-II-a-B-00612,Ansamblul urban Ineu,oraş INEU,"Zona centrului, inclusiv cetatea: la N, Str. Slavici Ioan (de la intersescţia cu Calea Traian până la cetate inclusiv); S, Calea Republicii, între nr. 56 şi 68; E, pe malul opus al Crişului Alb, zona delimitată de cele două biserici şi cele două clădiri (P+1) din sec. XIX (aflate o parte şi de alta a Căii Republicii, la intersecţia cu DN dinspre Arad)", la la de
303,AR-II-a-A-00613,Cetatea Ineului,oraş INEU,Calea Traian 2,mijl. sec. XVII
304,AR-II-m-B-00614,"Biserica de lemn ""Sf. Mucenic Gheorghe”",sat IONEŞTI; comuna HĂLMAGIU,59,1730
