Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
257,NT-II-a-A-10606,"Ansamblul schitului ""Sf. Ana”",sat CEAHLĂU; comuna CEAHLĂU,,sec. XVIII - XIX
258,NT-II-m-A-10606.01,"Biserica de lemn ""Sf. Ana""",sat CEAHLĂU; comuna CEAHLĂU,,1730
259,NT-II-m-A-10606.02,Turn clopotniţă,sat CEAHLĂU; comuna CEAHLĂU,,sf. sec. XIX
260,NT-II-a-B-10607,Mănăstirea Durău,sat CEAHLĂU; comuna CEAHLĂU,,sec. XVIII - XX
261,NT-II-m-B-10607.01,"Biserica ""Buna Vestire”",sat CEAHLĂU; comuna CEAHLĂU,,1835
262,NT-II-m-B-10607.02,Casa Mitropolitului Veniamin Costachi,sat CEAHLĂU; comuna CEAHLĂU,,1832
263,NT-II-m-B-10607.03,Casa Varahil Moraru,sat CEAHLĂU; comuna CEAHLĂU,,sec. XIX
264,NT-II-m-B-10607.04,Stăreţia,sat CEAHLĂU; comuna CEAHLĂU,,sec. XIX
265,NT-II-m-B-10607.05,Clopotniţă de zid,sat CEAHLĂU; comuna CEAHLĂU,,sec. XX
266,NT-II-m-B-10607.06,Clopotniţă de lemn,sat CEAHLĂU; comuna CEAHLĂU,,1830 - 1835
267,NT-II-a-B-10608,Ansamblul fostului schit Hangu,sat CEAHLĂU; comuna CEAHLĂU,,sec. XVII - XIX
268,NT-II-m-B-10608.01,"Biserica ""Pogorârea Sf. Duh”",sat CEAHLĂU; comuna CEAHLĂU CEAHLĂU,,1639
270,NT-II-m-B-10608.03,Zid de incintă,sat CEAHLĂU; comuna CEAHLĂU,,1676
271,NT-II-a-B-10609,"Ansamblul bisericii ""Sf. Nicolae""",sat CHIRIŢENI; comuna HANGU,,sec. XIX
272,NT-II-m-B-10609.01,"Biserica de lemn ""Sf. Nicolae”",sat CHIRIŢENI; comuna HANGU,,1829
273,NT-II-m-B-10609.02,Turn clopotniţă,sat CHIRIŢENI; comuna HANGU,,1870
274,NT-II-m-B-10610,"Biserica de lemn ""Sf. Ioan Bogoslov”",sat CORNI; comuna BODEŞTI,,1730 - 1734
275,NT-II-a-B-10611,Ansamblul conacului Cantacuzino - Paşcanu,sat COSTIŞA; comuna COSTIŞA,,sec. XIX - XX
276,NT-II-m-B-10611.01,Conacul Cantacuzino- Paşcanu,sat COSTIŞA; comuna COSTIŞA,,sf. sec. XIX
277,NT-II-m-B-10611.02,Parc cu lacuri,sat COSTIŞA; comuna COSTIŞA,,sec. XIX
278,NT-II-m-B-10612,"Biserica de lemn ""Cuvioasa Paraschiva”",sat CRĂIEŞTI; comuna BOZIENI,Str. Eternităţii,1680
279,NT-II-a-B-10613,"Ansamblul bisericii ""Tăierea Capului Sf. Ioan Botezătorul”",sat DAVIDENI; comuna ŢIBUCANI,,sec. XVIII - XIX
280,NT-II-m-B-10613.01,"Biserica ""Tăierea Capului Ioan Botezătorul”",Sf. sat DAVIDENI; comuna ŢIBUCANI,,1774
281,NT-II-m-B-10613.02,Turn clopotniţă,sat DAVIDENI; comuna ŢIBUCANI DOLJEŞTI,,sec. XIX
283,NT-II-m-B-10615.01,"Biserica ""Sf.Treime”",sat DOLJEŞTI; comuna DOLJEŞTI,,"1765 - 1774, adăugiri 1884"
284,NT-II-m-B-10615.02,Turn clopotniţă,sat DOLJEŞTI; comuna DOLJEŞTI,,1884
285,NT-II-m-B-10616,Moară,sat DULCEŞTI; comuna DULCEŞTI,14,1929
286,NT-II-m-B-10617,"Biserica ""Pogorârea Sf. Duh”",sat DULCEŞTI; comuna DULCEŞTI,38,"1605, transf. sec. XVIII şi XIX"
287,NT-II-m-A-10618,"Biserica de lemn ""Cuvioasa Paraschiva”",sat FARCAŞA; comuna FARCAŞA,Pe şoseaua Piatra Neamţ - Bicaz Broşteni - Vatra Dornei,"- 1774, adăugiri sec. XIX"
288,NT-II-m-B-10619,"Biserica de lemn ""Sf. Arhangheli Mihail și Gavril”",sat GALU; comuna POIANA TEIULUI,,1818
289,NT-II-m-B-10620.01,"Biserica ""Sf. Dumitru”",sat GÂDINŢI; comuna GÂDINŢI,Str. Bisericii 2,1812
290,NT-II-m-B-10620.02,Turn clopotniţă,sat GÂDINŢI; comuna GÂDINŢI,Str. Bisericii 2,sec. XIX
291,NT-II-a-B-10620,"Ansamblul bisericii ""Sf. Dumitru”",sat GÂDINŢI; comuna GÂDINŢI,Str. Bisericii 2,sec. XIX
292,NT-II-m-B-10621,"Conacul Bogdan, azi Spital de bolnavi psihic",sat GÂDINŢI; comuna GÂDINŢI,Str. Bisericii 2,sec. XIX
293,NT-II-m-B-10623,"Biserica de lemn ""Sf. Nicolae”",sat GIROV-CONTEŞTI; comuna GIROV,,1828
294,NT-II-m-B-10622,"Biserica ""Pogorârea Sf. Duh” Tuturor Sfinţilor”",sat GÎRCINA; comuna GÎRCINA GRINŢIEŞ,Str. Principală,1668
296,NT-II-m-A-10625,"Biserica de lemn ""Sf. Voievozi”",sat GROŞI; comuna BRUSTURI,,1806
297,NT-II-a-B-10626,"Ansamblul bisericii ""Tăierea Capului Sf. Ioan Botezătorul”",sat GURA VĂII; comuna GIROV,,sec. XIX
298,NT-II-m-B-10626.01,"Biserica de lemn ""Tăierea Capului Sf. Ioan Botezătorul""",sat GURA VĂII; comuna GIROV,,1817 - 1822
299,NT-II-m-B-10626.02,Turn clopotniţă,sat GURA VĂII; comuna GIROV,,sec. XIX
300,NT-I-m-B-10514.04,Aşezare,sat IZVOARE; comuna DUMBRAVA ROŞIE,"""La Izvoare - Ferma Plantavorel”",Eneolitic
301,NT-II-a-B-10630,"Ansamblul bisericii ""Sf. Ioan Bogoslov Evanghelistul”",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,,sec. XIX
302,NT-II-m-B-10630.01,"Biserica ""Sf. Ioan Bogoslov Evanghelistul”",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,,1834
303,NT-II-m-B-10630.02,Clopotniţă,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,,1861
304,NT-II-m-B-10631.01,"Biserica ""Intrarea în Biserică”",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ comuna VÂNĂTORI-,Str. Sadoveanu Mihail 84,1849 - 1857
306,NT-II-m-B-10632.01,"Biserica de lemn ""Acoperământul Maicii Domnului”",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Sadoveanu Mihail 83,1714
307,NT-II-m-B-10632.02,Turn clopotniţă din lemn,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Sadoveanu Mihail 83,1714
308,NT-II-m-A-10629.04,"Turn clopotniţă de poartă cu paraclisul "" Buna Vestire"" (V)",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1821
309,NT-II-m-A-10629.05,"Paraclisul ""Adormirea Maicii Domnului"" (N)",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,"1809, transformat 1843"
310,NT-II-m-A-10629.06,"Paraclisul ""Sf. Pantelimon"" (S)",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,"1820, refaceri 1843"
311,NT-II-m-A-10629.07,Turnul Pârgului,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,"sec. XV, modif. 1745"
312,NT-II-m-A-10629.09,Agheazmatar,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1836
313,NT-II-m-A-10629.12,Casele monahale Domnului”,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ comuna VÂNĂTORI-,Str. Arhiereul Chiriac Nicolau 40,sec. XVIII - XX
315,NT-II-m-A-10629.02,Vestigiile bisericilor I şi II,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,sf. sec. XIV- juma. sec. XV
316,NT-II-m-A-10629.03,"Biserica ""Sf. Gheorghe"" (E)",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1826
317,NT-II-m-A-10629.08,Clădiri incintă,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1796
318,NT-II-m-A-10629.10,"Biserica - bolniţă ""Sf. Ioan cel Nou""",sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1848
