Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
299,HD-II-m-B-03343,"Clădire, azi sediul Ocolului Silvic",municipiul HUNEDOARA,Str. Castelului 22,sec. XIX
300,HD-II-m-A-03344,"Castelul Corvinilor, azi muzeu",municipiul HUNEDOARA,Str. Curtea Corvineştilor 1-3,"sec. XIV, extins 1440 - 1453, transformat 1618 - 1620"
301,HD-II-a-B-03340,"Ansamblul urban ""Piaţa Libertăţii""",municipiul HUNEDOARA,Piaţa Libertăţii,sf. sec. XIX
302,HD-II-m-B-03345,"Catedrala ""Sf. Împăraţi Constantin şi Elena""",municipiul HUNEDOARA,Piaţa Libertăţii 18,1934 - 1939
303,HD-II-m-B-03346,Casă,municipiul HUNEDOARA,Piaţa Libertăţii 28,1812
304,HD-II-m-B-03348,"Biserica ""Schimbarea la Faţă""",municipiul HUNEDOARA,Str. Popa Şapcă 35,sec. XIX
305,HD-II-m-B-03349,Clădire,municipiul HUNEDOARA,Str. Revoluţiei 5,1910
306,HD-II-m-A-03350,"Biserica ""Sf. Nicolae""",municipiul HUNEDOARA,Piaţa Unirii 2,"1458, 1827 turn, transf. 1634"
307,HD-II-a-B-03351,Ansamblul rural din zona centrală a satului,sat ILIA; comuna ILIA,"Str. Ştefan cel Mare, Traian, Libertăţii",sec. XVIII - XIX
308,HD-II-m-A-03352,Casa parohială ortodoxă,sat ILIA; comuna ILIA,Str. Libertăţii 42,sec. XVII
309,HD-II-m-A-03353,"Casa natală Gabriel Bethlen (Bastionul Roşu), azi muzeu",sat ILIA; comuna ILIA,Str. Libertăţii 69,sec. XVII
310,HD-II-m-B-03354,"Biblioteca comunală, azi locuinţă şi spaţiu comercial",sat ILIA; comuna ILIA,Str. Traian 2,sf. sec. XIX
311,HD-II-m-B-03355,"Casă, azi servicii hoteliere",sat ILIA; comuna ILIA,Str. Traian 5,sec. XIX
312,HD-II-m-A-03356,"Biserica de lemn ""Adormirea Maicii Domnului""",sat LĂPUGIU DE JOS; comuna LĂPUGIU DE JOS,,1765
313,HD-II-m-A-03357,"Biserica ""Cuvioasa Paraschiva""",sat LĂPUŞNIC; comuna DOBRA,,sec. XVII
314,HD-II-m-B-03358,"Biserica ""Sf. Arhangheli""",sat LEAUŢ; comuna TOMEŞTI,,sec. XIX
315,HD-II-m-A-03359,"Biserica ""Sf. Nicolae""",sat LEŞNIC; comuna VEŢEL,Str. Coşbuc George 175,cca. 1400
316,HD-II-m-A-03360,"Biserica de lemn ""Adormirea Maicii Domnului""",sat LUNCA; comuna BAIA DE CRIŞ,98,sf. sec. XVII
317,HD-II-m-B-03361,"Biserica de lemn ""Adormirea Maicii Domnului""",sat LUNCANI; comuna BOŞOROD,,sec. XVIII
318,HD-II-m-B-03362,"Biserica de lemn ""Pogorârea Sf. Duh""",oraş LUPENI,Str. Bărbăteni 70A,sec. XIX
319,HD-II-a-A-03363,Cetatea Mălăieşti,sat MĂLĂIEŞTI; comuna SĂLAŞU DE SUS,69,sec. XIV
320,HD-II-m-A- 03363.01,Donjon,sat MĂLĂIEŞTI; comuna SĂLAŞU DE SUS,69,sec. XIV
321,HD-II-m-A- 03363.02,Zid incintă,sat MĂLĂIEŞTI; comuna SĂLAŞU DE SUS,69,sec. XIV
322,HD-II-m-A-03364,"Biserica de lemn ""Înălţarea Domnului""",sat MICĂNEŞTI; comuna ZAM,,1761
323,HD-II-m-A-03365,Biserică reformată,sat MINTIA; comuna VEŢEL,Str. Iancu Avram 32,sec. XVI
324,HD-II-a-A-03366,Ansamblul castelului Gyulay Ferencz,sat MINTIA; comuna VEŢEL,Str. Matei Corvin 34B,sec. XVII - XX
325,HD-II-m-A- 03366.01,Castelul Gyulay Ferencz,sat MINTIA; comuna VEŢEL,Str. Matei Corvin 34B,"1642, modif. 1834"
326,HD-II-m-A- 03366.02,Parc,sat MINTIA; comuna VEŢEL,Str. Matei Corvin 34B,sec. XIX
327,HD-II-m-A-03367,"Biserica de lemn ""Duminica Tuturor Sfinţilor""",sat MUNCELU MARE; comuna VEŢEL,17,1762
328,HD-II-m-A-03368,Biserică românească (ruine),localitate componentă NĂLAŢVAD; oraş HAŢEG,70,sec. XVI
329,HD-II-a-A-03369,Ansamblul castelului Nalatzi-Fay,localitate componentă NĂLAŢVAD; oraş HAŢEG,91,sec. XIX
330, HD-II-m-A- 03369.01, Castelul Nalatzi-Fay, localitate componentă NĂLAŢVAD; oraş HAŢEG, 91, sec. XIX
331,HD-II-m-A- 03369.02,Parc,localitate componentă NĂLAŢVAD; oraş HAŢEG,91,sec. XIX
332,HD-II-m-B-03370,"Biserica ""Înălţarea Domnului""",sat NUCŞOARA; comuna SĂLAŞU DE SUS,38,1786
333,HD-II-m-B-03371,Casa parohială ortodoxă,sat NUCŞOARA; comuna SĂLAŞU DE SUS,41,sec. XIX
334,HD-II-m-B-03372,"Biserica de lemn ""Schimbarea la Faţă""",sat OBÂRŞA; comuna TOMEŞTI,,sec. XIX
335,HD-II-m-B-03373,"Biserica de lemn ""Adormirea Maicii Domnului""",sat OCIŞOR; comuna VAŢA DE JOS,34,1802
336,HD-II-m-A-03374,"Biserica de lemn ""Sf. Arhangheli""",sat OCIU; comuna VAŢA DE JOS,46,1750 - 1800
337,HD-II-s-B-03375,Centrul istoric al oraşului,municipiul ORĂŞTIE,"Străzile Bariţiu George, Bălcescu Nicolae, Beriului, Coşbuc George, Creangă Ion, Dobrogeanu-Gherea Eminescu Mihai, Goga Octavian, Lazăr Gheorghe, Luminii, Orizontului, Primăverii, Şaguna Andrei, Tolstoi N.; Piaţa Victoriei; Str. Viilor; Piaţa, Vlaicu Aurel","sec. XVIII - XIX C., L."
338,HD-II-a-B-03375.13,"Ansamblul urban ""Str. George Bariţiu""",municipiul ORĂŞTIE,Str. Bariţiu George 1-5; 2-20,sec. XVIII - XIX
339,HD-II-m-B-03382,Casa Poştelor,municipiul ORĂŞTIE,Str. Bariţiu George 7,sec. XIX
340,HD-II-m-B-03383,Casă,municipiul ORĂŞTIE,Str. Bariţiu George 14,cca. 1900
341,HD-II-a-A-03376,Cetatea Orăştie,municipiul ORĂŞTIE,Str. Bălcescu Nicolae,"sec. XIV - XV, transf. şi amplificări sec. XVI şi XVII"
342,HD-II-m-A-03377,Biserică luterană,municipiul ORĂŞTIE,Str. Bălcescu Nicolae f.n.,1820
343,HD-II-a-B-03375.04,"Ansamblul urban ""Str. Nicolae Bălcescu""",municipiul ORĂŞTIE,Str. Bălcescu Nicolae 1-39; 2-20,sec. XVIII - XIX
344,HD-II-m-A-03378,Biserică reformată,municipiul ORĂŞTIE,Str. Bălcescu Nicolae 2,"sec. XIV, ref sec. XVI, turn 1752"
345,HD-II-m-B-03379,"Casina Română, azi Hotel ""Augusta""",municipiul ORĂŞTIE,Str. Bălcescu Nicolae 5,sec. XIX
346,HD-II-m-B-03381,Banca Ardeleană,municipiul ORĂŞTIE,Str. Bălcescu Nicolae 18,1892
347,HD-II-m-B-03384,Sinagogă,municipiul ORĂŞTIE,Str. Cetăţii 1,sec. XVIII
348,HD-II-a-B-03375.01,"Ansamblul urban ""Str. George Coşbuc""",municipiul ORĂŞTIE,Str. Coşbuc George 1-17; 2-28,sec. XVIII - XIX
349,HD-II-m-B-03385,"Poşta veche, azi birouri notariale",municipiul ORĂŞTIE,Str. Coşbuc George 7,cca. 1900
350,HD-II-a-B-03375.12,"Ansamblul urban ""Str. Ion Creangă""",municipiul ORĂŞTIE,Str. Creangă Ion 1-5; 2-14,sec. XVIII - XIX
351,HD-II-m-B-03386,"Magazinul ""Vulcu”",municipiul ORĂŞTIE,Str. Creangă Ion 1,înc. sec. XX
352,HD-II-a-B-03375.15,"Ansamblul urban ""Str. C. Dobrogeanu-Gherea""",municipiul ORĂŞTIE,Str. Dobrogeanu-Gherea C.,sec. XVIII - XIX
353,HD-II-a-B-03375.06,"Ansamblul urban ""Str. Mihai Eminescu""",municipiul ORĂŞTIE,Str. Eminescu Mihai,sec. XVIII - XIX
354, HD-II-m-B-03387, Casă, municipiul ORĂŞTIE, Str. Eminescu Mihai 4, sec. XVIII
