Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
323,VL-II-m-B-09668,"Biserica ""Sf. Grigore Decapolitul - Eleonul” a fostului schit",sat BISTRIŢA; comuna Păpuşa COSTEŞTI,,"sec. XV - XVI, 1712 (refacere)"
324,VL-II-m-A-09669,"Biserica ""Intrarea în Biserică”",sat BISTRIŢA; comuna COSTEŞTI,În peştera Sf. Grigore Decapolitul,"sf. sec. XV, înc. sec. XVI"
325,VL-II-m-A-09670,"Biserica ""Sf. Îngeri”",sat BISTRIŢA; comuna COSTEŞTI,În peştera Sf. Grigore Decapolitul,"1635, ref. 1737, 1781- 1782,1848"
326,VL-II-m-B-09671,"Biserica ""Naşterea Maicii Domnului” a fostului schit Ţigănia (Schitul Păr) cruci săpate în stâncă",sat BISTRIŢA; comuna COSTEŞTI COSTEŞTI,La E de sat şi de Mănăstirea Bistriţa,1689 - 1693
328,VL-II-a-B-09673,Ansamblu rural,sat BISTRIŢA; comuna COSTEŞTI,"Strada care duce la mănăstire; între casa Stoian şi casa Ghiuzan, inclusiv",înc. sec XX
329,VL-II-m-B-09674,"Biserica ""Sf. Ioan Botezătorul”",sat BOCŞA; comuna MĂCIUCA,,1847 - 1848
330,VL-II-a-B-09675,Fostul schit Bodeşti,sat BODEŞTI; comuna BĂRBĂTEŞTI,,1731 - 1732
331,VL-II-m-B-09675.01,"Biserica ""Sf. Treime”",sat BODEŞTI; comuna BĂRBĂTEŞTI,,1731 - 1732
332,VL-II-m-B-09675.02,Zid de incintă,sat BODEŞTI; comuna BĂRBĂTEŞTI,,1732
333,VL-II-m-B-09676,"Biserica ""Intrarea în Biserică”",sat BODEŞTI; comuna BĂRBĂTEŞTI,Cartier Drăgăneşti,1749
334,VL-II-m-B-09677,"Biserica de lemn ""Sf. Arhangheli Mihail şi Gavril""",sat BODEŞTI; comuna ALUNU,Cartier Godeni,"1675, ref. 1937"
335,VL-II-m-B-09678,"Biserica ""Sf. Voievozi”",sat BOGDĂNEŞTI; comuna BUJORENI,,"1692 - 1698, ref. 1784, 1791"
336,VL-II-m-B-09679,"Biserica de lemn ""Sf. Voievozi”",sat BOROŞEŞTI; comuna SUTEŞTI,,"1822, 1896, ref. 1935, 1959"
337,VL-II-m-B-09680,"Biserica ""Sf. Nicolae”",sat BOTORANI; comuna MĂCIUCA,,"1797, ref. 1872"
338,VL-II-m-B-09681,"Biserica de lemn ""Sf. Nicolae”",sat BRATOVEŞTI; comuna TITEŞTI,,"1808, ref. 1880"
339,VL-II-m-B-09682,"Biserica ""Sf. Voievozi”",sat BRĂTIA DIN comuna GALICEA,"DEAL; 185, 187",1833
341,VL-II-m-B-09685,"Biserica de lemn ""Intrarea Biserică”",în oraş BREZOI,Str. Panduri 7,1789
342,VL-II-m-B-09686,"Biserica ""Buna Vestire”",sat BUCŞANI; comuna IONEŞTI,,1743
343,VL-II-m-B-09687,"Biserica ""Sf. Treime” şi ""Sf. Nicolae”",localitate componentă BUDA; oraş OCNELE MARI,,1731
344,VL-II-m-B-09688,"Biserica ""Sf. Arhangheli”",sat BUDEŞTI; comuna BUDEŞTI,,1787
345,VL-II-m-B-09689,"Biserica ""Adormirea Maicii Domnului”",sat BUDEŞTI; comuna DICULEŞTI,,1825
346,VL-II-m-B-09690,Conacul Lahovary,sat BUDEŞTI; comuna BUDEŞTI,117,prima jum. sec. XIX
347,VL-II-m-B-09691,"Biserica de lemn ""Cuvioasa Paraschiva” - ruină",sat BUDURĂŞTI; comuna STOENEŞTI,,1755 - 1756
348,VL-II-m-B-09692,"Biserica ""Adormirea Maicii Domnului”",sat BUJORENI; comuna BUJORENI,,"1812, ref. 1866"
349,VL-II-a-B-09693,Muzeul Satului Vâlcean,sat BUJORENI; comuna BUJORENI,,sec. XVIII - XX
350,VL-II-m-B-09693.01,Cula Bujoreanu,sat BUJORENI; comuna BUJORENI,,sec. XVIII
351,VL-II-m-B-09693.02,"Casa Velea Biserică"" - Mreneşti",sat BUJORENI; comuna BUJORENI comuna BUJORENI,,sec. XVIII
353,VL-II-m-B-09694,"Biserica ""Sf. Ioan Botezătorul”",sat BULETA; comuna MIHĂEŞTI,,1838
354,VL-II-m-B-09695,"Biserica ""Buna Vestire” şi ""Cuvioasa Paraschiva”",sat BUMBUEŞTI; comuna BOIŞOARA,"64, pe D.C. 6",ante 1816
355,VL-II-m-B-09696,"Schitul ""Sf. Ioan” de sub Piatră (""Cozia Veche"")",localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,"Calea lui Traian 599, La cca. 1 amonte faţă de mănăstire","km 1602, (1670), ref. 1995"
356,VL-II-a-A-09697,Mănăstirea Cozia,localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,Str. Calea lui Traian 816,"1388 - 1391, sec. XVI; XVII, XVIII"
357,VL-II-m-A-09697.05,"Bolniţa ""Sf. Apostoli”",localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian 581, vis-a-vis de incinta mănăstirii (la vest de 81)",1542 - 1543 E
358,VL-II-m-A-09697.01,"Biserica ""Sf. Treime”",localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,Str. Calea lui Traian 816,1388; 1705-1707 (pridvorul)
359,VL-II-m-A-09697.02,"Paraclisul ""Adormirea Maicii Domnului”",localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian 816, în colţul SE al incintei",1583
360,VL-II-m-A-09697.03,"Paraclisul ""Duminica Tuturor Sfinţilor”",localitate componentă CĂCIULATA; oraş,"Str. Calea lui Traian 816, în colţul NE al incintei","1710, ref. 1958-1959"
361,VL-II-m-A-09697.04,Trapeza,localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,Str. Calea lui Traian 816,1853
362,VL-II-m-A-09697.06,"Corpul de clădiri ale incintei laturile de nord, est, sud",- localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian 816, laturile nord, est, sud ale incintei mănăstirii","de sec. XIV, XVI, XVIII"
363,VL-II-m-A-09697.07,Fosta bolniţă,localitate componentă CĂCIULATA; oraş CĂLIMĂNEŞTI,Str. Calea lui Traian 581,sec. XVIII
364,VL-II-a-B-09699,Mănăstirea Stănişoara,oraş CĂLIMĂNEŞTI,"Str. Basarab Neagoe - la poalele Muntelui Cozia, la 10 km de gara Jiblea","1747, ref. 1807, 1850, 1903-1907"
365,VL-II-m-B-09699.01,"Biserica ""Sf. Gheorghe” şi Treime""","""Sf. oraş CĂLIMĂNEŞTI","Str. Basarab Neagoe - la poalele Muntelui Cozia, la 10 km de gara Jiblea","1747, 1905"
366,VL-II-m-B-09699.02,Chilii,oraş CĂLIMĂNEŞTI,"Str. Basarab Neagoe - la poalele Muntelui Cozia, la 10 km de gara Jiblea","1747, ref. 1807 şi 1850"
367,VL-II-m-B-09699.03,Trapeza,oraş CĂLIMĂNEŞTI,"Str. Basarab Neagoe - la poalele Muntelui Cozia, la 10 km de gara Jiblea",1886
368,VL-II-a-B-09700,Ansamblu urban,oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian, de la Şcoala generală nr. 1 până la limita de nord a staţiunii, pe ambele laturi","(atestat sec. XIV, XVI), sf. sec. XIX - înc. sec. XX"
369,VL-II-m-B-09701,Pavilionul central (Hotelul Central),oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian 403, pe şoseaua E 15A, la km 18","1881 - 1886, ref. 1910- 1911"
370,VL-II-m-A-09698,"Biserica ""Naşterea Maicii Domnului” a schitului Ostrov",oraş CĂLIMĂNEŞTI,"Str. Calea lui Traian 694, Insula Ostrov",1520 - 1521
371,VL-II-m-B-09702,Gara Călimăneşti (anterior Jiblea),Gara oraş CĂLIMĂNEŞTI,Str. Gării 34,1899
372,VL-II-m-B-09703,Casă de lemn,oraş CĂLIMĂNEŞTI,Str. Vladimirescu Tudor 18,1880
