Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
11,CL-I-s-B-14531,"Aşezarea de la Căscioarele, punct ""Ostrovel""",sat CĂSCIOARELE; comuna CĂSCIOARELE,"""Ostrovel”, în mijlocul lacului Cătălui, la vest de punctul ,,Mănăstirea Cătălui”",Latène
12,CL-I-s-B-14532,Aşezare,sat CĂSCIOARELE; comuna CĂSCIOARELE,"La est de pescăria de pe malul lacului Greaca, în dreptul drumului spre Căscioarele",sec. IV - III a. Chr.
13,CL-I-s-B-14533,"Aşezarea fortificată de la Căscioarele, punct ""D-aia parte""",sat CĂSCIOARELE; comuna CĂSCIOARELE,"""D-aia parte”, la 500 m N de mănăstirea Cătălui, pe malul de est lacului Cătălui",sec. IV - III a. Chr. al
14,CL-I-s-B-14534,"Situl arheologic de la Cetatea Veche, punct ""La Grădişte”",sat CETATEA VECHE; comuna SPANŢOV,"""La Grădişte”, la ieşirea din satul Cetatea Veche spre Ulmeni, lângă terenul de fotbal, la 300 m stânga DN 31", de
15,CL-I-m-B-14534.01,Aşezare,sat CETATEA VECHE; comuna SPANŢOV,"""La Grădişte”, la ieşirea din satul Cetatea Veche spre Ulmeni, lângă terenul de fotbal, la 300 m stânga DN 31",Latène de
16,CL-I-m-B-14534.02,Necropolă,sat CETATEA VECHE; comuna SPANŢOV,"""La Grădişte”, la ieşirea din satul Cetatea Veche spre Ulmeni, lângă terenul de fotbal, la 300 m stânga DN 31",mileniul IV a. Chr. de
17, CL-I-s-B-14535," Aşezarea de la Cetatea Veche, punct ""Tatina""", sat CETATEA VECHE; comuna SPANŢOV," ""Tatina”, în partea de sud a satului, marginea terasei se află o gorgană înconjurată de o văioagă", pe sec. III a. Chr.
18,CL-I-s-B-14536,"Aşezarea de la Chirnogi, punct ""Rudari""",sat CHIRNOGI; comuna CHIRNOGI,"""Rudari”",sec. III - I a. Chr.
19,CL-I-s-B-14537,Necropolă,sat CHIRNOGI; comuna CHIRNOGI,În partea de nord-est a aşezării geto- dacice,sec. II - I a. Chr.
20,CL-I-s-B-14538,"Aşezarea de la Chirnogi, punct ""Şuviţa lui Vulpe”",sat CHIRNOGI; comuna CHIRNOGI,"""Şuviţa lui Vulpe”, la cca. 200 m spre est",sec. IV - III a. Chr.
21,CL-I-s-B-14539,"Aşezarea de la Chirnogi, punct ""Cariera de lut”",sat CHIRNOGI; comuna CHIRNOGI,"""Cariera de lut”, la 500 m est de locul ""Cişmeaua Mare"", în malurile carierei de lut",Latène
22,CL-I-s-B-14540,"Aşezarea de la Chirnogi, punct ""Şuviţa Hotarului”",sat CHIRNOGI; comuna CHIRNOGI,"""Şuviţa Hotarului”, în via lui Codin Stanca Bănăţeanu",Latène
23,CL-I-s-B-14541,"Complexul de aşezări de Chiselet, punct ""Măgura Fundeanca”",la sat CHISELET; comuna CHISELET,"""Măgura Fundeanca”, pe malul stâng al braţului Scoiceni, la 1,5 km sud-est de comuna Chiselet",Neolitic
24,CL-I-s-B-14542,"Situl arheologic de la Chiselet, punct ""Sediul C.A.P.""",sat CHISELET; comuna CHISELET,"""Sediul C.A.P.”, în centrul comunei Chiselet, la sud-est de terenul de fotbal pe malul de est al fostului Marotin", lac
25,CL-I-m-B-14542.01,Aşezare,sat CHISELET; comuna CHISELET,"""Sediul C.A.P.”, în centrul comunei Chiselet, la sud-est de terenul de fotbal pe malul de est al fostului Marotin",sec. II - I a. Chr. lac
26, CL-I-m-B-14542.02, Aşezare, sat CHISELET; comuna CHISELET," ""Sediul C.A.P.”, în centrul comunei Chiselet, la sud-est de terenul de fotbal pe malul de est al fostului Marotin", Neolitic lac
27,CL-I-s-B-14543,Necropolă,sat COCONI; comuna MĂNĂSTIREA,"""Piscul Coconi”, bot de terasă pe malul drept al Iezerului Mostiştea",Latène
28,CL-I-s-B-14544,Aşezare,sat COCONI; comuna MĂNĂSTIREA,"""Vadul Vacilor"", la vest de satul Coconi, pe terasa inaltă a lacului Mostiştea, la marginea de vest a văioage",Latène unei
29,CL-I-s-B-14545,Aşezare,sat COSLOGENI; comuna DICHISENI,"""Popina lui Ilie”,în balta Borcei, în dreptul satului Coslogeni, pe malul stâng al privalului Taurul la 1,5 km de situl “Grădiştea Coslogeni”",sec. XIII - XI a. Chr. sud
30,CL-I-s-A-14546,Situl arheologic de la Coslogeni,sat COSLOGENI; comuna DICHISENI,"""Grădiştea Coslogeni”, “La Clinci” partea de sud-est a Bălţii Borcea, dreptul satului Coslogeni, pe teritoriul fostei ferme nr. 7 a fostului IAS Roseţi, în dreptul km 80 (pe Dunăre)",în în
31,CL-I-m-A-14546.01,Necropolă de incineraţie,sat COSLOGENI; comuna DICHISENI,"""Grădiştea Coslogeni”, “La Clinci” partea de sud-est a Bălţii Borcea, dreptul satului Coslogeni, pe teritoriul fostei ferme nr. 7 a fostului IAS Roseţi, în dreptul km 80 (pe Dunăre)",în sec. V - IV a. Chr. în
32,CL-I-m-A-14546.02,Aşezare fortificată,sat COSLOGENI; comuna DICHISENI,"""Grădiştea Coslogeni”, “La Clinci” partea de sud-est a Bălţii Borcea, dreptul satului Coslogeni, pe teritoriul fostei ferme nr. 7 a fostului IAS Roseţi, în dreptul km 80 (pe Dunăre)",în sec. XII - XI a. Chr. în
33,CL-I-m-A-14546.03,Aşezare,sat COSLOGENI; comuna DICHISENI,"""Grădiştea Coslogeni”, “La Clinci” partea de sud-est a Bălţii Borcea, dreptul satului Coslogeni, pe teritoriul fostei ferme nr. 7 a fostului IAS Roseţi, în dreptul km 80 (pe Dunăre)",în Neolitic în
34,CL-I-s-B-14547,Aşezare,sat COŢOFANCA; comuna GURBĂNEŞTI,"La nord de sat, pe malul drept al Mostiştei, pe o suprafaţă de 3,5 ha.",Latène
35,CL-I-s-B-14548,Aşezare,sat CRIVĂŢ; oraş CRIVĂŢ,"""Islaz”, la 1 km vest de lacul Bondoc",sec. IV - III a. Chr.
36,CL-I-s-B-14549,Aşezare,sat CUNEŞTI; comuna GRĂDIŞTEA,"„Măgura Cuneştilor“, la marginea sud a satului, lângă cimitir, la 100 sud de şoseaua Olteniţa - Călăraşi","de Eneolitic, cultura m Gumelniţa"
37,CL-I-s-B-14550,Aşezare,sat FĂUREI; comuna ULMU,"""Grădiştea Mică”, insulă în mijlocul lacului Mostiştea, la 200 m de satul Făurei",sec. IV - I a. Chr.
38,CL-I-s-B-14552,Situl arheologic de la Grădiştea,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"""Grădiştea Ceacu”, în Lunca Dunării, 5 km sud de comuna Grădiştea şi şoseaua Călăraşi-Olteniţa",la de
39,CL-I-m-B-14552.01,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"""Grădiştea Ceacu”, în Lunca Dunării, 5 km sud de comuna Grădiştea şi şoseaua Călăraşi-Olteniţa","la Epoca bronzului târziu, de cultura Coslogeni"
40,CL-I-m-B-14552.02,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"""Grădiştea Ceacu”, în Lunca Dunării, 5 km sud de comuna Grădiştea şi şoseaua Călăraşi-Olteniţa","la Neolitic, cultura Boian de"
41,CL-I-s-B-14553,Aşezare,sat GURBĂNEŞTI; comuna GURBĂNEŞTI,"La est de sat, pe terasa lacului Mostiştea",Latène
42,CL-I-s-B-14554,Aşezare,sat LEHLIU; comuna LEHLIU,"""Cimitirul afurisit”, în partea de est satului Lehliu, pe malul lacului Lehliu",a sec. XVIII - XX
43,CL-I-s-B-14555,Aşezare,sat LUICA; comuna LUICA,"""Sârbi”, pe terasa râului Rasa",sec. II - I a. Chr.
44,CL-I-s-B-14556,Aşezare,sat LUNCA; comuna VALEA ARGOVEI,"La 800 m nord-vest de satul Lunca, terasa lacului Frăsinet (fost Obileşti)",pe Neolitic
45,CL-I-s-B-14557,Aşezare,sat LUNCA; comuna VALEA ARGOVEI,"""Pe coastă”, la 500 m de sat, pe terasa înaltă a râului Mostiştea, pe malul drept",sec. IV - III a. Chr.
46,CL-I-s-B-14558,"Situl arheologic de la Lunca, punct ""La grădini”",sat LUNCA; comuna VALEA ARGOVEI,"""La grădini”, pe malul de vest al lacului Frăsinet (fost Obileşti)",mileniul V a. Chr.
47,CL-I-m-B-14558.01,Necropolă de incineraţie,sat LUNCA; comuna VALEA ARGOVEI,"""La grădini”, pe malul de vest al lacului Frăsinet (fost Obileşti)","Hallstatt timpuriu, Cultura aspectul Mediaş"
48,CL-I-m-B-14558.02,Aşezare,sat LUNCA; comuna VALEA ARGOVEI,"""La grădini”, pe malul de vest al lacului Frăsinet (fost Obileşti)","Neolitic, cultura Boian, faza Bolintineanu"
49,CL-I-s-B-14559,Aşezare,sat MATARAUA; comuna BELCIUGATELE,"""Matara"", în apropierea râului Mostiştea, la nord de sat",Latène
50,CL-I-s-B-14560,Aşezare fortificată,sat MATARAUA; comuna BELCIUGATELE,"""Matara"", în apropierea râului Mostiştea, la nord de sat",Latène
51,CL-I-s-B-14561,Aşezare,sat MĂNĂSTIREA; comuna MĂNĂSTIREA,"""La Cărămidărie”, la sud de iezerul Mostiştea",Latène
52,CL-I-s-B-14562,Situl arheologic de la Nuci,sat NUCI; comuna VASILAŢI,"""Palanca”, în sudul satului Nuci, la 500 m de DJ 412",cca.
53,CL-I-m-B-14562.01,Aşezare,sat NUCI; comuna VASILAŢI,"""Palanca”, în sudul satului Nuci, la 500 m de DJ 412",cca. sec. II - I a. Chr.
54,CL-I-m-B-14562.02,Aşezare,sat NUCI; comuna VASILAŢI,"""Palanca”, în sudul satului Nuci, la 500 m de DJ 412","cca. Epoca bronzului timpuriu, cultura Glina"
55,CL-I-m-B-14562.03,Aşezare,sat NUCI; comuna VASILAŢI,"""Palanca”, în sudul satului Nuci, la 500 m de DJ 412","cca. Eneolitic, cultura Gumelniţa"
56,CL-I-s-A-14563,Aşezare,municipiul OLTENIŢA,"""Gumelniţa”, la 3 km nord-est de Olteniţa","Eneolitic, cultura Gumelniţa"
57,CL-I-s-B-14564,Aşezare,municipiul OLTENIŢA,"""Valea Mare”",Latène
58,CL-I-s-B-14565,Aşezare,municipiul OLTENIŢA,"""Coada Lupului”, la 3 km de oraş, stânga căii ferate",în Latène
59,CL-I-s-B-14566,Aşezare,municipiul OLTENIŢA,"""Renie”","Eneolitic, cultura Cernvoda I"
60,CL-I-s-A-14567,Necropolă,sat POPEŞTI; comuna VASILAŢI,"în nordul satului, ""Fostul CAP - sectorul zootehnic”","Neolitic, cultura Boian, faza Vidra"
61,CL-I-m-A-14568,Aşezare fortificată,sat POPEŞTI; comuna VASILAŢI,"""Pădurea Cioarinu”, în nordul satului, bot de terasă pe malul drept al Dâmboviţei",Latène
62,CL-I-s-B-14569,Situl arheologic de la Preasna,sat PREASNA; comuna GURBĂNEŞTI,"La nord de sat, pe malul stâng al Mostiştei",
63,CL-I-m-B-14569.01,Aşezare,sat PREASNA; comuna GURBĂNEŞTI,"La nord de sat, pe malul stâng al Mostiştei",Latène
