Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
191,MH-II-m-B-10136,Casă Grigore Olimpia Doina,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 50",prima jum. a sec. XX
192,MH-II-m-B-10137,Casă Beze Hermina,municipiul DROBETA TURNU SEVERIN,"Str. Averescu Ion, mareşal 103",prima jum. a sec. XX
193,MH-II-m-B-10173,Casa Mihail Brătuianu,municipiul DROBETA TURNU SEVERIN,Str. Bărcăcilă Alexandru 13,1908
194,MH-II-m-B-10139,"Casa Bibicescu, sediul Episcopiei Severinului şi Strehaiei Tudor”",municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Bibicescu I. Gh. 6,1927
196,MH-II-m-B-10209,Casa Ciobanu Marinela,municipiul DROBETA TURNU SEVERIN,Str. Brătianu I. C. 14,înc. sec. XX
197,MH-II-m-B-10140,Casă Badea Minodora şi Victor,municipiul DROBETA TURNU SEVERIN,Str. Cantemir Dimitrie 6,prima jum. a sec. XX
198,MH-II-m-B-10151,Clubul Copiilor,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 24,1908
199,MH-II-m-B-10152,Centrul Militar,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 25,înc. sec. XX
200,MH-II-m-B-10153,Casa Ciorbă Cleopatra,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 26,prima jum. a sec. XX
201,MH-II-m-B-10154,Casa Gruescu Gh. și Maria,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 27,prima jum. a sec. XX
202,MH-II-m-B-10155,Casa Trapcea Iancu,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 31,prima jum. a sec. XX
203,MH-II-m-B-10156,Casa Limberea Ana,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 33-B,prima jum. a sec. XX
204,MH-II-m-B-10157,Casa Daia Alexandru,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 37,prima jum. a sec. XX
205,MH-II-m-B-10158,Casa Roşu Gheorghe,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 39,prima jum. a sec. XX
206,MH-II-m-B-10159,Casă,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 53,prima jum. a sec. XX
207,MH-II-m-B-10160,Casa Giuhat Aurica (fostă Măldărăscu),municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Bd. Carol I 57,1934
209,MH-II-m-B-10162,Casa Popescu Grigore,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 67,prima jum. a sec. XX
210,MH-II-m-B-10163,Policlinică cu plată,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 71,prima jum. a sec. XX
211,MH-II-m-B-10164,"Casă, sediul S.C.Ortoptimed",municipiul DROBETA TURNU SEVERIN,Bd. Carol I 73,prima jum. a sec. XIX
212,MH-II-m-B-10165,Centrul de Dializă Renamed,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 79,1924
213,MH-II-m-B-10166,Casa Iancu Saidac,municipiul DROBETA TURNU SEVERIN,Bd. Carol I 109,1908
