Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
44,BR-II-s-B-02062,Centrul istoric al municipiului Brăila,"municipiul BRĂILA Zona str: Gh.Marinescu, Vapoarelor, Ion Bastionului, Rozelor, C.Hepites, Fragilor, I.L.Caragiale, C.A.Rosetti, Oituz, Goleşti, N.Grigorescu, Publice, Mărfurilor, Debarcaderului","cuprinsă între bd.Al.I.Cuza şi Dunăre, Calea Călăraşilor, Malului, Veche, Justiţiei, Pensionatului, Danubiului, Rubinelor, Pietrei, Băncilă, Mărăşti, Orientului, A.Saligny, Şcolilor, R.S.Campiniu, Frumoasă, P.Maior, M.Sebastian, A.Aslan, bd.Al.I.Cuza, Braşoveni, Roşie, Băii, Pomilor, Cojocari, Tâmplari, N.Bălcescu, Catolică, Maşinilor, Împăratul Traian, Belvedere, Neagră, E.Nicolau, D.Bolintineanu, Fortificaţiei, Cetăţii, Albă, Zidari, Albiei, Albastră, Grădinii Cazărmii, Citadelei, Militară, Mare, Mercur, Ancorei şi 10 magazii, şi 5 magazii, Vadul Sergent",cu
45,BR-II-m-B-02063,Casa Nedelcu Chercea,municipiul BRĂILA Str.,"1 Decembrie 1918, 52",1898
46,BR-II-m-B-02064,Fosta Şcoală de băieţi,municipiul BRĂILA Str.,Aslan Ana 8,1890
47,BR-II-m-B-02065,"Biserica ""Sf. Nicolae”",municipiul BRĂILA Str.,Aslan Ana 10,1860 - 1865
48,BR-II-m-B-02066,"Casa Jean Troianos, azi Căminul de pensionari ""Sf. Nicolae",municipiul BRĂILA Str.,Aslan Ana 11,1910
49,BR-II-m-B-02067,Casa Chercea,municipiul BRĂILA Str.,Aslan Ana 42-44,1910
50,BR-II-m-B-02068,"Casa Embericos, azi Centrul Cultural ""Nicăpetre""",municipiul BRĂILA Str.,Belvedere 1,1912
51,BR-II-m-B-02069,"Casa Pericle Economu, azi Sediul Direcţiei Muncii şi Protecţiei Sociale",municipiul BRĂILA Str.,Bolintineanu Dimitrie 7,1900
52,BR-II-m-B-02071,"Institutul ""Sancta Maria”, azi Spitalul de pneumologie",municipiul BRĂILA Str.,Campiniu R.S. 21,1898
53, BR-II-m-B-02072," Casa Daniel, fost Club al Copiilor", municipiul BRĂILA Str., Campiniu R.S. 30, 1925
54,BR-II-m-B-02073,Casa Varlaam,municipiul BRĂILA Str.,Caragiale Ion Luca 3,1912
55,BR-II-m-B-02074,Casa M. Balter,municipiul BRĂILA Str.,Catolică 15,1900
56,BR-II-m-B-02075,Sediul Băncii Naţionale a României - filiala Brăila,municipiul BRĂILA Calea,Călăraşilor 2,1886
57,BR-II-m-A-02076,"Biserica ""Buna Vestire”",municipiul BRĂILA Calea,Călăraşilor 3,1863 - 1872
58,BR-II-m-B-02077,Palatul Asigurărilor Sociale,municipiul BRĂILA Calea,Călăraşilor 12,1936 - 1937
59,BR-II-m-B-02078,"Palatul Administrativ şi Judecătoresc, azi Universitatea ""Dunării de Jos”, Facultatea de Inginerie",municipiul BRĂILA Calea,Călăraşilor 29,1891
60,BR-II-m-B-02079,Palatul Agriculturii,municipiul BRĂILA Calea,Călăraşilor 58,1923 - 1929
61,BR-II-m-B-02080,"Spitalul Comunal Brăila, azi Spitalul ""Sf. Pantelimon""",municipiul BRĂILA Calea,Călăraşilor 125,"1884, 1923, 1935"
62,BR-II-m-B-02081,"Hruba ""Pulberăria Nouă”",municipiul BRĂILA Str.,Cetăţii 43,1812 - 1814
63, BR-II-m-B-02082," Palatul ""Lyra”", municipiul BRĂILA Str., Cojocari 21, 1924
64,BR-II-m-B-02083,Casă,municipiul BRĂILA Str.,Colţei 1,1843
65,BR-II-m-B-02084,"Gimnaziul ""Herş Leib şi Netty Schäffer""",municipiul BRĂILA Bd.,Cuza Alexandru Ioan 71,1912
66,BR-II-m-B-02085,Baia comunităţii evreieşti,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 73,1922
67,BR-II-m-B-02086,Casa Solomon,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 74,1900
68,BR-II-m-B-02087,Casa dr. Nicolae Robitu,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 77,1900
69,BR-II-m-B-02088,Casa Christescu,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 91,sf. sec. XIX
70,BR-II-m-B-02089,Casa Învăţătorilor,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 107,1900
71,BR-II-m-B-02090,Casa Toff,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 159,1900
72,BR-II-m-B-02091,Casa Tane - Babeş,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 161-163,1900
73,BR-II-m-B-02092,Casa Fanciotti,municipiul BRĂILA Bd.,Cuza Alexandru Ioan 173,1925
74,BR-II-m-B-02093,"Colegiul Naţional ""Nicolae Bălcescu”",municipiul BRĂILA Bd.,Cuza Alexandru Ioan 182,1885 - 1886
75, BR-II-m-B-02094," Fosta Bancă Agricolă, azi Direcţia de Poştă", municipiul BRĂILA Str., Danubiului 8, 1870
76,BR-II-m-B-02095,"Clubul NAVROM, azi BCR - filiala Brăila",municipiul BRĂILA Str.,Danubiului 12,1910
77,BR-II-a-B-02096,"Ansamblul ""Str. M. Eminescu - str. 1 Decembrie 1918""",municipiul BRĂILA Str. până,"Eminescu Mihai, şi Str. 1 Decembrie la intersecţia cu str. Griviţei",1918 sec. XIX
78,BR-II-m-B-02097,"Teatrul ""Rally"", azi Teatrul ""Maria Filotti""",municipiul BRĂILA Str.,Eminescu Mihai 2,1896
79,BR-II-m-B-02127,Moara Violatos,municipiul BRĂILA Str.,Fața Portului 1- 1A,1898
80,BR-II-m-B-02099,Casa Gheorghe Gussi,municipiul BRĂILA Str.,Fortificaţiei 23,1892
81,BR-II-m-B-02100,Hanul Malcoci,municipiul BRĂILA Str.,Galaţi 21,1864
82,BR-II-m-B-02101,Farmacia Faltis,municipiul BRĂILA Str.,Galaţi 29,1899
83,BR-II-m-B-02102,"Casa V. Ştefănescu, azi Ocolul Silvic",municipiul BRĂILA Str.,Goleşti 29,1899
84,BR-II-m-B-02103,Casa Cavadia,municipiul BRĂILA Str.,Grădinii Publice 4,1910
85,BR-II-m-B-02070,"Casa Suliotis, azi Colegiul economic ""Ion Ghica""",municipiul BRĂILA Str.,Grădinii Publice 15,1900
86,BR-II-m-B-02104,Castelul de apă,municipiul BRĂILA Str. Schelei,"Grădinii Publice 20, colţ cu str. Vadul",1914
