Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
301,BN-I-m-A-01410.03,Aşezare fortificată,sat ŞIEU-MĂGHERUŞ; comuna ŞIEU- MĂGHERUŞ,"""Cetatea”",Epoca bronzului
302, BN-I-s-B-01411, Aşezare, sat ŞIEU-MĂGHERUŞ; comuna ŞIEU- MĂGHERUŞ, În dreptul staţiei CFR, Eneolitic
303,BN-I-s-A-01412,"Situl arheologic de la Şieu - Odorhei, punct ""Şomoştauă""",sat ŞIEU-ODORHEI; comuna ŞIEU-ODORHEI,"""Şomoştauă"", pe malul stâng al râului Şieu",
304,BN-I-m-A-01412.01,Aşezare,sat ŞIEU-ODORHEI; comuna ŞIEU-ODORHEI,"""Şomoştauă"", pe malul stâng al râului Şieu",Epoca medievală timpurie
305,BN-I-m-A-01412.02,Aşezare,sat ŞIEU-ODORHEI; comuna ŞIEU-ODORHEI,"""Şomoştauă"", pe malul stâng al râului Şieu",sec. V -VI
306,BN-I-m-A-01412.03,Aşezare,sat ŞIEU-ODORHEI; comuna ŞIEU-ODORHEI,"""Şomoştauă"", pe malul stâng al râului Şieu",Epoca bronzului târziu
307,BN-I-s-A-01413,Aşezare,sat ŞIEU-ODORHEI; comuna ŞIEU-ODORHEI,"Lângă şcoala din sat, în vatra satului",sec. II - III p. Chr.
308,BN-I-s-B-01414,Aşezare,sat ŞIEU-SFÂNTU; comuna ŞINTEREAG,"""Peste Ape”",Epoca bronzului
309, BN-I-s-B-01415, Aşezare, sat ŞINTEREAG; comuna ŞINTEREAG," ""Pe cremene”, pe terasa din dreapta drumului, în spatele şcolii generale", Neolitic
310,BN-I-s-A-01416,Aşezare fortificată,sat ŞIRIOARA; comuna ŞIEU-ODORHEI,"""Cetăţuia”, terasa dintre Chiraleş şi Şirioara",sec. X - XII
311,BN-I-s-A-01417,"Situl arheologic de la Şirioara, punct ""Poderei”",sat ŞIRIOARA; comuna ŞIEU-ODORHEI,"""Poderei”",
312,BN-I-m-A-01417.01,Aşezare,sat ŞIRIOARA; comuna ŞIEU-ODORHEI,"""Poderei”",sec. X - XII
313,BN-I-m-A-01417.02,Necropolă,sat ŞIRIOARA; comuna ŞIEU-ODORHEI,"""Poderei”",sec. X - XII
