Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
92,SV-I-m-A-05435.01,Aşezare,oraş SIRET,"""Dealul Ruină”, la cca 500 m N de oraş",Hallstatt
93,SV-I-m-A-05435.02,Aşezare,oraş SIRET,"""Dealul Ruină”, la cca 500 m N de oraş",Epoca bronzului
94,SV-I-m-A-05435.03,Aşezare,oraş SIRET,"""Dealul Ruină”, la cca 500 m N de oraş","Neolitic, Cultura Cucuteni, faza B"
95,SV-I-s-A-05436,"Situl arheologic de la Siret, punct ""Dealul Sasca""",oraş SIRET,"""Dealul Sasca” la cca 300 m S de oraş pe şoseaua E20",sec. XIV - XVII
96,SV-I-s-B-05437,Situl arheologic de la Solca,oraş SOLCA,"""Slatina Mare”, la cca 3 km N de localitate","Neolitic, Cultura Cucuteni, faza B"
97,SV-I-s-B-05438,"Situl arheologic de la Şcheia, punct ""Silişte""",sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca",
98,SV-I-m-B-05438.01,Aşezare,sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca",sec. XV - XVII
99,SV-I-m-B-05438.02,Aşezare,sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca",sec. II - III
100,SV-I-m-B-05438.03,Aşezare,sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca",sec. III - II a. Chr.
101,SV-I-m-B-05438.04,Aşezare,sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca","Epoca bronzului, Cultura Noua"
102,SV-I-m-B-05438.05,Aşezare,sat ŞCHEIA; comuna ŞCHEIA,"""Silişte”, la cca. 150 m de drumul naţional, pe malul stâng al pârâului Şcheianca","Neolitic, Cultura amforelor sferice"
103,SV-I-s-B-05439,Necropola tumulară de Todireşti,la sat TODIREŞTI; comuna TODIREŞTI,La 250 m SE de pădure,sec. II - III p. Chr.
104,SV-I-s-B-05440,"Curtea boierească de la Todireşti, punct ""Silişte”",sat TODIREŞTI; comuna TODIREŞTI,"""Silişte”, la 100 m E de grădina de legume",
105,SV-I-m-B-05440.01,Case (ruine),sat TODIREŞTI; comuna TODIREŞTI,"""Silişte”, la 100 m E de grădina de legume",sec. XV - XVI
106,SV-I-m-B-05440.02,Biserică (ruine),sat TODIREŞTI; comuna TODIREŞTI,"""Silişte”, la 100 m E de grădina de legume",sec. XV - XVI
107,SV-I-s-B-05441,"Situl arheologic de la Udeşti, punct ""La Cânepişte""",sat UDEŞTI; comuna UDEŞTI,"""La Cânepişte”, la cca 500 m N de grajdurile CAP",
108,SV-I-m-B-05441.01,Aşezare,sat UDEŞTI; comuna UDEŞTI,"""La Cânepişte”, la cca 500 m N de grajdurile CAP",sec. XV
109,SV-I-m-B-05441.02,Necropolă,sat UDEŞTI; comuna UDEŞTI,"""La Cânepişte”, la cca 500 m N de grajdurile CAP",sec. XV
110,SV-I-m-B-05441.03,Aşezare,sat UDEŞTI; comuna UDEŞTI,"""La Cânepişte”, la cca 500 m N de grajdurile CAP",sec. VI - VII
111,SV-I-s-B-05442,Necropola tumulară de Valea Moldovei,la sat VALEA MOLDOVEI; comuna VALEA MOLDOVEI,La cca 50 m de Căminul Cultural,sec. III - IV
112,SV-I-s-B-05443,Situl arheologic de la Varvata,sat VARVATA; comuna ILIŞEŞTI,"""Dealul Cetăţuica”, la cca. 500 m de cătun",SE
113,SV-I-m-B-05443.01,"Aşezarea de pe ""Dealul Cetăţuica”",sat VARVATA; comuna ILIŞEŞTI,"""Dealul Cetăţuica”, la cca. 500 m de cătunul",SE sec. XI - X a. Chr.
114,SV-I-m-B-05443.02,"Aşezarea de pe ""Dealul Cetăţuica”",sat VARVATA; comuna ILIŞEŞTI,"""Dealul Cetăţuica”, la cca. 500 m de cătunul","SE Neolitic, Cultura Cucuteni, faza B"
115,SV-I-s-B-05444,Ansamblul curţii boiereşti lui Giurgiu de la Volovăţ,a sat VOLOVĂŢ; comuna VOLOVĂŢ,"""Silişte”, la cca. 100 m SE de biserica actuală",
116,SV-I-m-B-05444.01,Ruine casă,sat VOLOVĂŢ; comuna VOLOVĂŢ,"""Silişte”, la cca. 100 m SE de biserica actuală",sec. XIV - XV
117,SV-I-m-B-05444.02,Biserică (ruine),sat VOLOVĂŢ; comuna VOLOVĂŢ,"""Silişte”, la cca. 100 m SE de biserica actuală",sec. XIV - XV
118,SV-I-m-B-05445,Fortificaţia de la Volovăţ,sat VOLOVĂŢ; comuna VOLOVĂŢ,"""Porcăreţ”, pe dealul Arşiţa, la ieşirea spre satul Marginea",sec. XV
119,SV-I-s-B-05446,Aşezare,sat VORNICENII MARI; comuna MOARA,"""La Şipoţel”, la 1 km S de sat",sec. II - III
120,SV-I-m-B-05447,Ruina bisericii lui Oană Tulova- Vornicenii Mari,de la sat VORNICENII MARI; comuna MOARA,"""La Mănăstire”, la cca. 200 m de grajdurile CAP, în aval pe malul stâng al pârâului",sec. XIV
121,SV-I-s-B-05448,"Situl arheologic de la Zahareşti, punct ""Silişte""",sat ZAHAREŞTI; comuna ZAHAREŞTI,"""Silişte”, la 150 m S de biserică",
122,SV-I-m-B-05448.01,"Necropola de la Zahareşti, punct ""Silişte""",sat ZAHAREŞTI; comuna ZAHAREŞTI,"""Silişte”, la 150 m S de biserică",sec. XV - XVI
123,SV-I-m-B-05448.02,"Aşezarea de la Zahareşti"", punct Silişte""",sat ZAHAREŞTI; comuna ZAHAREŞTI,"""Silişte”, la 150 m S de biserică",sec. XII - XV
124,SV-I-m-B-05448.03,"Aşezarea de la Zahareşti, punct ""Silişte""",sat ZAHAREŞTI; comuna ZAHAREŞTI,"""Silişte”, la 150 m S de biserică",sec. IV - VII
125,SV-II-a-A-05449,Cetatea de Scaun a Sucevei,municipiul SUCEAVA,La marginea de E a oraşului,sec. XIV
126,SV-II-m-A-05449.01,Fortul Muşatin,municipiul SUCEAVA,La marginea de E a oraşului,sec. XIV
127,SV-II-m-A-05449.02,Incinta exterioară,municipiul SUCEAVA,La marginea de E a oraşului,1476 - 1477
128,SV-II-m-A-05449.03,Şanţ de apărare,municipiul SUCEAVA,La marginea de E a oraşului,sf. sec. XV
129,SV-II-m-A-05449.04,Zid de contraescarpă,municipiul SUCEAVA,La marginea de E a oraşului,a doua jum. a sec. XV
130,SV-II-m-B-21030,Fosta uzină de apă,municipiul SUCEAVA,Str. Apeductului f.n.,
131,SV-II-s-B-05451,Vechea zonă comercială Sucevei,a municipiul SUCEAVA,Str. Armenească şi Dragoş Vodă ambele fronturi de clădiri monument,sec. XIX
132,SV-II-m-B-05450,"Liceul ""Ştefan cel Mare”",municipiul SUCEAVA,Str. Alecsandri Vasile 3,1893
133,SV-II-m-A-05452,"Biserica armenească ""Sf. Cruce”",municipiul SUCEAVA,Str. Armenească 1,sec. XVI
134,SV-II-m-B-05453,Casă,municipiul SUCEAVA,Str. Armenească 7,sec. XIX
135,SV-II-m-B-05454,Casa de lemn Hopmeier,municipiul SUCEAVA,Str. Armenească 13,sf. sec. XIX
136,SV-II-m-B-05455,Casa Pâţu,municipiul SUCEAVA,Str. Armenească 14,sec. XVIII - XIX
137,SV-II-m-B-05456,Casa Seserman,municipiul SUCEAVA,Str. Armenească 18,sf. sec. XVIII
138,SV-II-m-B-05457,Casa Roşu,municipiul SUCEAVA,Str. Armenească 24,sec. XVIII
139,SV-II-m-B-05458,Casă,municipiul SUCEAVA,Str. Armenească 26,sec. XIX
140,SV-II-m-B-05459,Casa Frăţian,municipiul SUCEAVA,Str. Armenească 31bis,sec. XVII
141,SV-II-m-B-05460,Casă,municipiul SUCEAVA,Str. Armenească 47,mijl. sec. XVIII
142,SV-II-m-B-05461,Casă,municipiul SUCEAVA,Str. Bălcescu Nicolae 3,sec. XIX
143,SV-II-m-B-05462,Casă,municipiul SUCEAVA,Str. Creangă Ion 17,sec. XIX
144,SV-II-a-B-05463,Mănăstirea Teodoreni Burdujeni,- municipiul SUCEAVA,Str. Cuza Vodă 19,sec XVI - XIX
145,SV-II-m-B-05463.01,"Biserica ""Înălţarea Domnului”",municipiul SUCEAVA,Str. Cuza Vodă 19,"sec. XVI, transf. 1785"
146,SV-II-m-B-05463.02,Chilii vechi,municipiul SUCEAVA,Str. Cuza Vodă 19,sf. sec. XVI
147,SV-II-m-B-05463.03,Turn clopotniţă,municipiul SUCEAVA,Str. Cuza Vodă 19,1597
148,SV-II-m-B-05463.04,Zid de incintă,municipiul SUCEAVA,Str. Cuza Vodă 19,sec. XVIII
149,SV-II-m-B-05464,Casa Hagi,municipiul SUCEAVA,Str. Dragoş Vodă 10,"sec. XIX, adăugiri sf. sec. XIX"
150,SV-II-m-B-05465,Casa de lemn Colonescu,municipiul SUCEAVA,Str. Dragoş Vodă 13,sec. XIX
151,SV-II-m-B-05466,Casa de lemn Ignătescu,municipiul SUCEAVA,Str. Dragoş Vodă 23,sec. XIX
152,SV-II-a-A-05467,"Ansamblul bisericii ""Sf. Simion”",municipiul SUCEAVA,Str. Enescu George 51,sec. XVI
153,SV-II-m-A-05467.01,"Biserica ""Sf. Simion”",municipiul SUCEAVA,Str. Enescu George 51,sec. XVI
154,SV-II-m-A-05467.02,Turn clopotniţă,municipiul SUCEAVA,Str. Enescu George 51,1551
155,SV-II-m-B-05468,Gara Suceava Nord-Iţcani,municipiul SUCEAVA,Str. Gării 4,1876
156,SV-II-a-A-05469,"Mănăstirea ""Sf. Ioan cel Nou”",municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,sec. XVI - XIX
157,SV-II-m-A-05469.01,"Biserica ""Sf. Gheorghe”",municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,1514 - 1522
158,SV-II-m-A-05469.02,Clisiarniţă - paraclis,municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,1629
159,SV-II-m-A-05469.03,Stăreţie,municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,sec. XIX
160,SV-II-m-A-05469.04,Chilii,municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,sec. XIX
161,SV-II-m-A-05469.05,Clopotniţă,municipiul SUCEAVA,Str. Ioan Vodă Viteazul 2,1589
162,SV-II-m-B-05470,Gara Suceava-Burdujeni,municipiul SUCEAVA,"Str. Iorga Nicolae 7, Cartier Burdujeni",1869
163,SV-II-a-A-05471,"Ansamblul ""Curtea Domnească""",municipiul SUCEAVA,Str. Ipătescu Ana f.n.,sec. XIV - XVII
