Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
451,MM-II-m-B-04722,Casa Kahan,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 12,sec. XIX
452,MM-II-m-B-04723,Casă,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 13,sec. XIX
453,MM-II-a-A-04724,Mănăstirea Piariştilor,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 15,1730 - 1806
454,MM-II-m-A-04724.01,"Biserica ""Sf. Carol de Borromeo""",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 17,1730 - 1806
455,MM-II-m-B-04724.02,Casă parohială,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 19,1730 - 1806
456,MM-II-m-A-04725,"""Banca Maramureşeană"", azi Consim SA şi spaţii comerciale",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 20,sec. XIX
457,MM-II-m-B-04726,"""Banca economică"", azi locuinţe şi sediu IMM",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 21,sec. XIX
458,MM-II-m-B-04727,Liceul ucrainian şi Liceul sportiv,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 22,1901
459,MM-II-m-B-04728,Farmacia Buzath,municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 23,1875
460,MM-II-m-B-04729,"Primăria veche, azi societate comercială şi sediu partide politice",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 24,sec. XIX
461,MM-II-m-B-04730,"Sediul Asociaţiei pentru Cultura poporului român din Maramureş cu Preparandia, azi sediu Acaterm",municipiul SIGHETU MARMAŢIEI,Piaţa Libertăţii 25,1873 - 1875
462,MM-II-a-B-04731,"Ansamblul urban ""Str. Iuliu Maniu""",municipiul SIGHETU MARMAŢIEI,Str. Maniu Iuliu 1-67,sec. XIX
463,MM-II-m-A-04732,Palatul Cultural,municipiul SIGHETU MARMAŢIEI,Str. Maniu Iuliu 31,1913
464,MM-II-m-A-04733,"Banca Naţională, azi sediu BCR",municipiul SIGHETU MARMAŢIEI,Str. Maniu Iuliu 32,sf. sec. XIX
465,MM-II-m-B-04734,"Sediul Lojei francmasonice, azi şcoală generală",municipiul SIGHETU MARMAŢIEI,Str. Maniu Iuliu 67,1890 - 1910
466,MM-II-m-A-04735,"Liceul ""Dragoş Vodă”",municipiul SIGHETU MARMAŢIEI,Str. Mihai Viteazul 14,1913
467,MM-II-m-B-04736,Casă cu spaţii comericale la parter,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 1,sec. XIX
468,MM-II-m-B-04737,"Fosta Prefectură a comitatului Maramureş, azi restaurant ""Curtea Veche"" şi locuinţe",municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 2,1692
469,MM-II-m-B-04738,Casă cu spaţii comerciale la parter,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 3,sec. XIX
470,MM-II-m-A-04743,Biserica reformată,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 4,sec. XIV - XV
471,MM-II-m-A-04739,Casă,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 5,sec. XIX
472,MM-II-m-B-04740,Casă,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 9,sec. XIX
473,MM-II-m-B-04741,Casa Iurca,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 11,1862
474, MM-II-m-B-04742, Casă, municipiul SIGHETU MARMAŢIEI, Str. Mihaly Ioan de Apşa 13, sec. XIX
475,MM-II-m-B-04744,Casa Junger,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 19,sec. XIX
476,MM-II-m-B-04745,Casă,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 21,sec. XIX
477,MM-II-m-B-04746,"Poşta Veche, azi casă",municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 39,sec. XX
478,MM-II-m-B-04747,Casă,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 41,sf. sec. XIX
479,MM-II-m-B-04748,Casa Cornelia Prielle,municipiul SIGHETU MARMAŢIEI,Str. Mihaly Ioan de Apşa 43,sec. XX
480,MM-II-s-B-04665,Cimitir evreiesc,municipiul SIGHETU MARMAŢIEI,Str. Sylaghi Istvan 37,sec. XVIII
481,MM-II-m-B-04749,Şcoala generală nr. 2,municipiul SIGHETU MARMAŢIEI,Str. Şincai Gheorghe 1,1902
482,MM-II-m-B-04750,Grădiniţa de copii,municipiul SIGHETU MARMAŢIEI,Str. Şincai Gheorghe 2,1845
483,MM-II-m-B-04751,Curia familiei Dunca,sat SLĂTIOARA; comuna STRÂMTURA,128,sec. XIX
484,MM-II-m-A-04752,Biserica de lemn reformată,sat SOMEŞ UILEAC; oraş ULMENI,287,1699
