Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
22,BT-I-s-B-01757,Situl arheologic de la Cerchejeni,sat CERCHEJENI; comuna BLÂNDEŞTI,"""La Bulhaci” La 2 km SV de sat- A1068,1071,1072",
23,BT-I-m-B-01757.01,Aşezare,sat CERCHEJENI; comuna BLÂNDEŞTI,"""La Bulhaci” La 2 km SV de sat- A1068,1071,1072","sec. XIV - XV, Epoca medievală"
24,BT-I-m-B-01757.02,Aşezare,sat CERCHEJENI; comuna BLÂNDEŞTI,"""La Bulhaci” La 2 km SV de sat- A1068,1071,1072","sec. IV - V, Epoca migraţiilor"
25,BT-I-m-B-01757.03,Aşezare,sat CERCHEJENI; comuna BLÂNDEŞTI,"""La Bulhaci” La 2 km SV de sat- A1068,1071,1072","Eneolitic, Cultura Cucuteni"
26,BT-I-s-B-01758,"Situl arheologic de la Cheliş, punct ""La Bahnă”",sat CHELIŞ; comuna SULIŢA,"""La Bahnă” La 0,5 km SE de sat- A1438",
27,BT-I-m-B-01758.02,Aşezare,sat CHELIŞ; comuna SULIŢA,"""La Bahnă” La 0,5 km SE de sat- A1438",Epoca bronzului
28,BT-I-m-B-01758.03,Aşezare,sat CHELIŞ; comuna SULIŢA,"""La Bahnă” La 0,5 km SE de sat- A1438","Eneolitic, Cultura Cucuteni"
29,BT-I-s-B-01759,Aşezare,sat COPĂLĂU; comuna COPĂLĂU,"""Răzima” La 0,5 km N de sat-A504","Eneolitic, Cultura Cucuteni"
30,BT-I-s-B-01760,Aşezare,sat CORDĂRENI; comuna CORDĂRENI,"""La Silişte"" La marginea de S a satului-A377,380,398,400, la","sec. XV - XVII, Epoca medievală"
31,BT-I-s-B-01761,"Necropola de la Corlăteni, punct ""La Iaz""",sat CORLĂTENI; comuna CORLĂTENI,"""La Iaz” la cărămidărie, la marginea de E a satului-A321","sec. IV - V, Epoca migraţiilor"
32,BT-I-s-B-01762,"Situl arheologic de la Corlăteni, punct ""Pe ţarină""",sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309",
33,BT-I-m-B-01762.01,Aşezare,sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309","sec. IV - V, Epoca migraţiilor"
34,BT-I-m-B-01762.02,Aşezare,sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309","Epoca bronzului, Cultura Costişa"
35,BT-I-m-B-01762.03,Aşezare,sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309",Hallstatt
36,BT-I-m-B-01762.04,Aşezare,sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309","Epoca bronzului târziu, Cultura Noua"
37,BT-I-m-B-01762.05,Aşezare,sat CORLĂTENI; comuna CORLĂTENI,"""Pe ţarină” La 2 km E de sat- A303,306,309","Eneolitic, Cultura Cucuteni"
38,BT-I-s-B-01763,Situl arheologic de la Corni,sat CORNI; comuna CORNI,"""Dealul Niţescu”",
39,BT-I-m-B-01763.01,Aşezare,sat CORNI; comuna CORNI,"""Dealul Niţescu”","sec. XVII - XVIII, Epoca medievală"
40,BT-I-m-B-01763.02,Aşezare,sat CORNI; comuna CORNI,"""Dealul Niţescu” La marginea de N satului-A190","a sec. IV - II a. Chr., Latène, Cultura geto - dacică"
