Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
277,HR-II-m-B-12735.01,Biserica romano-catolică „Înălţarea Sfintei Cruci”,municipiul MIERCUREA CIUC,Str. Kossuth Lajos 40,1758
278,HR-II-m-B-12735.02,Zid de incintă (fragment),municipiul MIERCUREA CIUC,Str. Kossuth Lajos 40,1758
279,HR-II-m-B-12740,"Banca Naţională a României, azi Banca Carpatica",municipiul MIERCUREA CIUC,Piaţa Libertăţii 14,cca. 1925
280,HR-II-m-B-12728,Ansamblu urban - locuinţe magazin la parter,cu municipiul MIERCUREA CIUC,"Str. Márton Áron 2-4, 6",sf. sec. XIX - înc. sec. XX
281,HR-II-m-B-12729,Casă,municipiul MIERCUREA CIUC,Str. Márton Áron 38,sf. sec. XIX
282,HR-II-a-B-12730,"Clădirile fostei fabrici de bere, azi birouri S.C. Electrica S.A. VamRom Expediţii SRL",municipiul MIERCUREA şi CIUC,Str. Márton Áron 46,sec. XIX
283,HR-II-m-B-12730.01,Fostul turn de germinare (corp 6),municipiul MIERCUREA CIUC,Str. Márton Áron 46,sec. XIX
284,HR-II-m-B-12730.02,"Fostele „pivniţe” de răcire (corp 1, 2 şi 3) coşul de fum (corp 4)",municipiul MIERCUREA CIUC CIUC,Str. Márton Áron 46,sec. XIX
286,HR-II-m-B-12730.04,Fostul atelier (corp 5),municipiul MIERCUREA CIUC,Str. Márton Áron 46,sec. XIX
287,HR-II-a-B-12731,"Liceul teoretic „Márton Áron""",municipiul MIERCUREA CIUC,Str. Márton Áron 72,1909 - 1911
288,HR-II-m-B-12741,Biserica „Sf. Apostoli Petru Pavel”,şi municipiul MIERCUREA CIUC,Str. Sadoveanu Mihail 2,1929 - 1935
289,HR-II-m-B-12732,Casă (casa Gál),municipiul MIERCUREA CIUC,Str. Szász Endre 1,1911
290,HR-II-m-B-12733,Casă (casa Csiszér),municipiul MIERCUREA CIUC,Str. Szász Endre 3,1911
291,HR-II-m-B-12727,"Reşedinţa garnizoanei de grăniceri nr. 1, azi spital ORL şi Fizioterapie",municipiul MIERCUREA CIUC,Str. Szász Endre 5,"1786, cca. 1826"
292,HR-II-m-B-12734,Tribunalul judeţean,municipiul MIERCUREA CIUC,Str. Szász Endre 6,1904
293,HR-II-m-B-12742,"Fostul conac Mikes, azi casa Erdély Péter",municipiul MIERCUREA CIUC,Str. Szék 141,1801
294,HR-II-m-B-12743,"Fostul Sediu al Scaunului Ciuc, azi Spitalul de Boli Infecţioase",municipiul MIERCUREA CIUC,Str. Szék 146,1835 - 1844
295,HR-II-m-B-12744,Casa Kalot - asociaţia Caritas trei corpuri legate prin galerii acoperite,- municipiul MIERCUREA CIUC,Str. Szék 147,1942 - 1944
296,HR-II-a-A-12745,"Mănăstirea Franciscană franciscane ""Vizita Mariei la",municipiul MIERCUREA CIUC CIUC,Str. Szék 148,sec. XVIII - XIX
298,HR-II-m-A-12745.02,Claustru,municipiul MIERCUREA CIUC,Str. Szék 148,sec. XVIII
299,HR-II-m-A-12745.03,"Capela „Sf. Ioan Botezătorul""",municipiul MIERCUREA CIUC,Str. Szék 148,1767
300,HR-II-m-B-12746,Fosta şcoală confesională a mănăstirii franciscane,municipiul MIERCUREA CIUC,Str. Szék 152,sec. XVIII - XIX
