Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
42,VS-I-m-B-06667.08,Aşezare,sat DODEŞTI; comuna DODEŞTI,"""La Şipot” şi ""Călugăreasca”, între vatra satului Dodeşti şi vatra cartierului Tămăşeni (în mijlocul actualei localităţi teren sport); tarla 55","Eneolitic, cultura Stoicani- Aldeni –"
43,VS-I-s-B-06668,"Situl arheologic de la Drăgeşti, punct ""Sub Silişte""",sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27",
44,VS-I-m-B-06668.01,Aşezare,sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27","sec. X - XVII, Epoca medievală"
45,VS-I-m-B-06668.02,Aşezare,sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27","sec. V - IX, Epoca migraţiilor"
46,VS-I-m-B-06668.03,Aşezare,sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27","sec. II - IV p.Chr., Epoca romană"
47,VS-I-m-B-06668.04,Aşezare,sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27","Latène, cultura geto - dacică"
48,VS-I-m-B-06668.05,Aşezare,sat DRĂGEŞTI; comuna TODIREŞTI,"""Sub Silişte”, la 500 m SSV de sat; tarla 27","Epoca bronzului târziu, cultura Noua"
49,VS-I-s-B-06669,Aşezare,sat DUMEŞTI; comuna DUMEŞTI,"""Între pâraie”, la 1 km NE de sat; tarla","31 Eneolitic, cultura Cucuteni"
50,VS-I-s-B-06670,Aşezare întărită,sat DUMEŞTI; comuna DUMEŞTI,"""La Şanţuri”, în padure la aproximativ km SE de sat; tarla 85","5 sec. IV - III a. Chr., Latène, cultura geto - dacică"
51,VS-I-s-A-06671,Cetate,sat FEDEŞTI; comuna ŞULETEA,"""Cetăţuia”, la 1,5 km SV de sat; tarla 37, parcela cadastrală 511","sec. IV - III a. Chr., Latène, cultura geto - dacică"
52,VS-I-s-B-20219,Castru,sat FEDEŞTI; comuna ŞULETEA,"""Cetăţuia”","sec. II p.Chr., Epoca romană"
53,VS-I-s-B-06672,"Situl arheologic de la Gara Banca, punct ""Şapte case"", azi Sălcioara",sat GARA BANCA; comuna BANCA,"""Şapte Case”, la 800 m V de sat, pe malul stâng al râului Bârlad; tarla 69, parcela cadastrală 1714, 1715",
54,VS-I-m-B-06672.01,Aşezare,sat GARA BANCA; comuna BANCA,"""Şapte Case”, la 800 m V de sat, pe malul stâng al râului Bârlad; tarla 69, parcela cadastrală 1714, 1715","sec. IX - X, Epoca medieval timpurie"
55,VS-I-m-B-06672.02,Aşezare,sat GARA BANCA; comuna BANCA,"""Şapte Case”, la 800 m V de sat, pe malul stâng al râului Bârlad; tarla 69, parcela cadastrală 1714,1715","sec. IV p.Chr., Epoca migraţiilor"
56,VS-I-s-B-06673,"Situl arheologic de la Gârceni, punct ""Coada Plopilor""",sat GÂRCENI; comuna GÂRCENI,"""Coada Plopilor”, la marginea de SE a satului; tarla 39, parcela cadastrală 862",
57,VS-I-m-B-06673.01,Aşezare,sat GÂRCENI; comuna GÂRCENI,"""Coada Plopilor”, la marginea de SE a satului; tarla 39, parcela cadastrală 862","sec. III - IV p.Chr., Epoca romană"
58,VS-I-m-B-06673.02,Aşezare,sat GÂRCENI; comuna GÂRCENI,"""Coada Plopilor”, la marginea de SE a satului; tarla 39, parcela cadastrală 862",Hallstatt
59,VS-I-m-B-06673.03,Aşezare,sat GÂRCENI; comuna GÂRCENI,"""Coada Plopilor”, la marginea de SE a satului; tarla 39, parcela cadastrală 862","Epoca bronzului, cultura Monteoru"
60,VS-I-m-B-06673.04,Aşezare,sat GÂRCENI; comuna GÂRCENI,"""Coada Plopilor”, la marginea de SE a satului; tarla 39, parcela cadastrală 862","Eneolitic, cultura Cucuteni şi A-B"
61,VS-I-s-B-06674,Situl arheologic de la Giurcani,sat GIURCANI; comuna GĂGEŞTI,"La 2 km S de sat, pe o distanţă de cca km, între râul Elan şi șosea, spre oraşul Murgeni (teren arabil) ; tarla 54, parcela cadastrală 1128 (comuna Găgești) ; tarla 6, parcela cadastrală 36 (oraşul Murgeni)",9
62,VS-I-m-B-06674.01,Necropolă,sat GIURCANI; comuna GĂGEŞTI,"La 2 km S de sat, pe o distanță de cca km, între râul Elan şi șosea, spre oraşul Murgeni (teren arabil) ; tarla 54, parcela cadastrlă 1128 (comuna Găgești) ; tarla 6, parcela cadastrală 36 (oraşul Murgeni)","9 sec. II - IV p.Chr., Epoca romană"
63,VS-I-m-B-06674.02,Necropolă,sat GIURCANI; comuna GĂGEŞTI,"La 2 km S de sat, pe o distanţă de cca km, între râul Elan şi șosea, spre oraşul Murgeni (teren arabil) ; tarla 54, parcela cadastrală 1128 (comuna Găgești) ; tarla 6, parcela cadastrală 36 (oraşul Murgeni)",9 Epoca bronzului
