Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
77,BV-I-m-B-11279.04,Aşezare,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,Epoca bronzului
78,BV-I-m-B-11279.05,Aşezare,sat HĂRMAN; Dealul comuna HĂRMAN,Lempeş,Neolitic
79,BV-I-s-A-11280,"Situl arheologic de la Hoghiz, punct ""La Cetate""","sat HOGHIZ; comuna ""La HOGHIZ",Cetate”,
80,BV-I-m-A-11280.01,Aşezare romană,"sat HOGHIZ; comuna ""La HOGHIZ stâng","Cetate”, la 1 km V de sat, pe malul al Oltului","sec. II - III p. Chr., Epoca romană"
81,BV-I-m-A-11280.02 BV-I-m-A-11280.03,Castru roman Aşezare dacică,"sat HOGHIZ; comuna ""La HOGHIZ stâng sat HOGHIZ; comuna ""La","Cetate”, la 1 km V de sat, pe malul al Oltului Cetate”, la 1 km V de sat, pe malul","sec. II - III p. Chr., Epoca romană sec. II a. Chr. - I p. Chr.,"
83,BV-I-s-B-11281,Situl arheologic de la Jibert,"sat JIBERT; comuna ""Pe JIBERT","deal”, ""Am Berg” (""Pe Faţă”)",
84,BV-I-m-B-11281.01,Aşezare romană,"sat JIBERT; comuna ""Pe JIBERT marginea","deal”, ""Am Berg” (""Pe Faţă”), intravilanului","sec. II - III p. Chr., Epoca romană"
85,BV-I-m-B-11281.02,Aşezare dacică,"sat JIBERT; comuna ""Pe JIBERT marginea","deal”, ""Am Berg” (""Pe Faţă”), intravilanului","sec. I a. Chr. - I p. Chr., Latène"
86,BV-I-s-A-11260,Situl arheologic de la Ormeniş,"sat ORMENIŞ; ""Tipia comuna ORMENIŞ",Ormenişului”,
87,BV-I-m-A-11260.01,Aşezare dacică fortificată,"sat ORMENIŞ; ""Tipia comuna ORMENIŞ direcţia","Ormenişului”, la cca. 7 km de sat, N-NV, pe malul stâng al Oltului","pe sec. IV a. Chr. - I p. Chr., Latène, Cultura geto - dacică"
88,BV-I-m-A-11260.02,Sanctuare dacice,"sat ORMENIŞ; ""Tipia comuna ORMENIŞ direcţia","Ormenişului”, la cca. 7 km de sat, N-NV, pe malul stâng al Oltului",pe Latène
89,BV-I-m-A-11260.03,Fortificaţie hallstattiană,"sat ORMENIŞ; ""Tipia comuna ORMENIŞ direcţia","Ormenişului”, la cca. 7 km de sat, N-NV, pe malul stâng al Oltului","pe sec. XI - V a. Chr., Latène"
90,BV-I-s-A-11282,Situl arheologic de la Racoş,"sat RACOŞ; comuna ""Dealul RACOŞ","Vărăriei” (""Dealul Cornului”)",
91,BV-I-m-A-11282.01,Fortificaţie hallstattiană,"sat RACOŞ; comuna ""Dealul RACOŞ km","Vărăriei” (""Dealul Cornului”), la 1 S-SV de sat",Hallstatt
92,BV-I-m-A-11282.02,Fortificaţie dacică,"sat RACOŞ; comuna ""Dealul RACOŞ km","Vărăriei” (""Dealul Cornului”), la 1 S-SV de sat","sec. I a. Chr. - I p. Chr., Latène"
93,BV-I-s-A-11283 BV-I-s-A-11284,Castrul roman Cumidava Situl arheologic de la,"oraş RÂŞNOV ""Grădiştea”, cca. C.F.R., oraş RÂŞNOV ""Dealul","""La Cetate” (""Erdenburg”), 3 km N-NV de oraş, vis-a-vis de Gara cca. 450 m în dreapta râului Bârsa Cetăţii” (""Grădina Cetăţii”)","la sec. II - III p. Chr., Epoca romană"
95,BV-I-m-A-11284.01,Fortificaţie medievală,"oraş RÂŞNOV ""Dealul","Cetăţii” (""Grădina Cetăţii”)",Epoca medievală
