Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
230,IF-I-m-B-15188.03,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, la vest de biserică, pe malul stâng al pârâului Sabar",Epoca neolitică
231,IF-I-s-B-15189,Situl arheologic de la Domneşti,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, pe malul stâng al pârâului Sabar, în apropierea căii ferate",
232,IF-I-m-B-15189.01,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, pe malul stâng al pârâului Sabar, în apropierea căii ferate",sec. XV - XVI
233,IF-I-m-B-15189.02,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"În cătunul Caţiche, pe malul stâng al pârâului Sabar, în apropierea căii ferate",Epoca neolitică
234,IF-I-s-A-15190,Situl arheologic de la Domneşti,sat DOMNEŞTI; comuna DOMNEŞTI,"Pe malul stâng al Sabarului, de la 300 vest de drumul spre Ţegheş până la Domneşti-Bucureşti, la est",m şos.
235,IF-I-m-A-15190.01,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI,"Pe malul stâng al Sabarului, de la 300 vest de drumul spre Ţegheş până la Domneşti-Bucureşti, la est",m sec. XVI - XIX şos.
236, IF-I-m-A-15190.02, Aşezare, sat DOMNEŞTI; comuna DOMNEŞTI," Pe malul stâng al Sabarului, de la 300 vest de drumul spre Ţegheş până la Domneşti-Bucureşti, la est", m sec. IX - XI şos.
237,IF-I-m-A-15190.03,Aşezare,sat DOMNEŞTI; comuna DOMNEŞTI DOMNEŞTI,"Pe malul stâng al Sabarului, de la 300 vest de drumul spre Ţegheş până la Domneşti-Bucureşti, la est vest de drumul spre Ţegheş până la",m sec. III - IV p. Chr. şos. şos.
239,IF-I-s-B-20257,Situl arheologic de la Dumbrăveni,sat DUMBRĂVENI; comuna BALOTEŞTI,"Pe malul drept al pârâului Vlăsia, la de şoseaua spre Sanatoriul TBC şi la nord-vest de sat",vest
240,IF-I-m-B-20257.01,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"Pe malul drept al pârâului Vlăsia, la de şoseaua spre Sanatoriul TBC",vest Epoca medievală
241,IF-I-m-B-20257.02,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"Pe malul drept al pârâului Vlăsia, la de şoseaua spre Sanatoriul TBC",vest sec. IX - X
