Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
1126,DB-II-m-B-17756,"Casa Albert Viespe, Mişu Constantin",sat VIFORÂTA; comuna ANINOASA,Str. Enigărescu Octav 49,1890
1127,DB-II-m-B-17759,"Casa Constantin Constantinescu, Rodica Boiciuc",sat VIFORÂTA; comuna ANINOASA,Str. Gheorghe Buica 18,1860-1878
1128,DB-II-m-B-17758,"Casa ""Baumberger”",sat VIFORÂTA; comuna ANINOASA,Aleea Mănăstirii Dealu 1,înc. sec. XX
1129,DB-II-a-A-17757,Mănăstirea Dealu,sat VIFORÂTA; comuna ANINOASA,Aleea Mănăstirii Dealu,"1499-1501, ref. 1845-1846"
1130,DB-II-m-A-17757.01,"Biserica ""Sf. Nicolae”",sat VIFORÂTA; comuna ANINOASA,Aleea Mănăstirii Dealu,"1499-1501, 1510- 1512"
1131,DB-II-m-A-17757.02,Chilii,sat VIFORÂTA; comuna ANINOASA,Aleea Mănăstirii Dealu,"1953-1954, pe beciuri din 1845- 1846"
1132,DB-II-m-A-17757.03,Turn clopotniţă,sat VIFORÂTA; comuna ANINOASA,Aleea Mănăstirii Dealu,1845-1846
1133,DB-II-m-B-17761,Şcoala,sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 110,1910
1134,DB-II-m-B-17335,"Biserica ""Sf. Treime”, ""Sf. Nicolae"", ""Sf. Haralambie”",sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 127,"sf. sec. XVIII, ref. 1827"
1135,DB-II-m-B-17762,Casa Octav Dărascu Enigărescu,sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 149,1890-1910
1136,DB-II-m-B-17755,Casa Chiriţă Butcă,sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 194,1870-1880
1137,DB-II-a-A-17760,Mănăstirea Viforâta,sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 267,sec. XVI-XVIII
1138,DB-II-m-A-17760.01,"Biserica ""Naşterea Maicii Domnului”, ""Sf. Gheorghe”",sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 267,sec. XVI-XVIII
1139,DB-II-m-A-17760.02,Incintă,sat VIFORÂTA; comuna ANINOASA,Str. Mihai Viteazul 267,sec. XVI-XVIII
1140,DB-II-m-A-17764,"Biserica de lemn ""Naşterea Maicii Domnului”",sat VIŞINA; comuna VIŞINA,Str. Răsăritului 15,1810
1141,DB-II-m-B-17765,"Biserica ""Sf. Arhangheli”, ""Buna Vestire"" şi ""Cuvioasa Paraschiva” - Tabaci",sat VOINEŞTI; comuna VOINEŞTI,Str. Bisericii 439,1796
1142,DB-II-m-B-17767,Casa Iosefina Matei,sat VOINEŞTI; comuna VOINEŞTI,Str. Morii 462,sec. XIX
1143,DB-II-m-B-17769,Spitalul sătesc,sat VOINEŞTI; comuna VOINEŞTI,Str. Principală 14,1905
1144,DB-II-m-B-17768,Casa Sidonia Oprea,sat VOINEŞTI; comuna VOINEŞTI,Str. Principală 139,1874
1145,DB-II-m-B-17766,"Biserica ""Adormirea Maicii Domnului”, ""Sf. Nicolae"", ""Sf. Haralambie”",sat VOINEŞTI; comuna VOINEŞTI,Str. Şcolii 479,1857
1146,DB-II-m-B-17771,"Biserica ""Sf. Nicolae”, ""Sf. Treime”, ""Adormirea Maicii Domnului”",sat VULCANA-BĂI; comuna VULCANA- BĂI,Str. Vlad Ţepeş 12,"1800, ref. 1939"
1147,DB-II-m-A-17770,"Biserica ""Sf. Arhangheli Mihail şi Gavril""- a schitului Bunea",sat VULCANA- PANDELE; comuna VULCANA PANDELE,Pe muntele Bunea,1654
1148,DB-II-m-B-17772,Casa Nicolae Şt. Dobre,sat VULCANA- PANDELE; comuna VULCANA-PANDELE,Str. Principală,înc. sec. XX
1149, DB-II-m-B-17773, Casa Dumitru Verzea, sat VULCANA- PANDELE; comuna VULCANA-PANDELE, Str. Principală, înc. sec. XX
1150,DB-II-m-B-17774,"Biserica ""Sf. Ierarh Nicolae”, ""Cuvioasa Paraschiva"", ""Sf. Ioan”",sat ZĂVOIU; comuna MOGOŞANI,,1884-1885
1151,DB-III-m-B-17775,Bustul poetului Grigore Alexandrescu,municipiul TÂRGOVIŞTE,"Str. Alexandrescu Grigore, poet 4",1920
1152,DB-III-m-A-17776,Bustul scriitorului Vasile Cârlova,municipiul TÂRGOVIŞTE,Str. Cuza Alexandru Ioan 15,1932
1153,DB-III-m-A-17777,Bustul poetului Ienăchiţă Văcărescu,municipiul TÂRGOVIŞTE,"Calea Domnească 63, în faţa Colegiului Național ""Ienăchiţă Văcărescu""",1935
1154,DB-III-m-B-17778,Bustul scriitoarei Smaranda Gheorghiu,municipiul TÂRGOVIŞTE,Str. Libertăţii 2,1957
1155,DB-III-m-B-17779,Bustul voievodului Dan al II-lea,municipiul TÂRGOVIŞTE,Bd. Regele Carol I 49,1967
1156,DB-III-m-B-17780,Bustul voievodului Mircea cel Bătrân,municipiul TÂRGOVIŞTE,Bd. Regele Carol I 70,mijl. sec. XX
1157,DB-III-m-B-17781,Bustul lui Ion Heliade Rădulescu,municipiul TÂRGOVIŞTE,Piaţa Revoluţiei,1927
1158,DB-III-m-A-17782,Statuia lui Ion Dalles,sat BUCŞANI; comuna BUCŞANI,"în parcul Dalles, lângă Primărie",sec. XX
1159,DB-III-m-A-17783,Monumentul Eroilor din Războiul 1916 - 1918,oraş MORENI,"Str. Cuza Alexandru Ioan, în Piaţă",
1160,DB-III-m-B-21074,"Monumentul Eroilor, ""Paza Țării""",sat OCNIŢA; comuna OCNIŢA,"Str. Principală, lângă Oficiul P.T.T.R. și cu clasele I-IV",Școala 1937-1939
1161,DB-III-m-B-17784,Monumentul Eroilor din războiul 1877,sat POTLOGI; comuna POTLOGI,,1910
1162,DB-III-m-A-17785,"Monumentul Eroilor din Războiul 1916 - 1918, ""Despărțirea""",sat RĂZVAD; comuna RĂZVAD,"În fostul sat Răzvadu de Jos, lângă Primărie",1933
1163,DB-III-m-B-21073,"Monumentul Eroilor ""Tatăl și Fiul”",sat VALEA LUNGĂ- CRICOV; comuna VALEA LUNGĂ,Lângă Primărie,1938
1164,DB-III-m-B-17786,Monumentul Eroilor,sat VOINEŞTI; comuna VOINEŞTI,Str. Principală,
1165,DB-IV-m-B-17787,Casa natală a poetului Grigore Alexandrescu,municipiul TÂRGOVIŞTE,"Str. Alexandrescu Grigore, poet 2",1810
1166,DB-IV-m-A-17788,Casa - atelier a pictorului Gheorghe Petraşcu,municipiul TÂRGOVIŞTE,Str. Bărăţiei 24,1923
1167,DB-IV-m-A-17789,Monument funerar,municipiul TÂRGOVIŞTE,"str. Brezişeanu Eugen, maior 28, în curtea Bisericii Lemnului",1882
1168,DB-IV-m-A-17790,Crucea de piatră de la Biserica Albă,municipiul TÂRGOVIŞTE,"Calea Domnească 109, în curtea Bisericii",Albe 1655
1169,DB-IV-m-A-17791,Cruce de piatră,municipiul TÂRGOVIŞTE,"Calea Domnească 181, în incinta Curţii Domneşti, strămutată din satul Valea com. Valea Mare","1675 Mare,"
1170,DB-IV-m-A-17792,Cruce de piatră,municipiul TÂRGOVIŞTE,"Calea Domnească 181, în incinta Curţii Domneşti, strămutată din satul Valea Voievozilor, com. Răzvad",1593-1601
1171,DB-IV-m-A-17793,Cruce de piatră (crucea de drum de la Doiceşti),municipiul TÂRGOVIŞTE,"Calea Domnească 189, la Muzeul de Istorie, strămutată din faţa termocentralei Doiceşti",sec. XVlll
