Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
34,CS-I-s-B-10780,Fortificaţie de pământ,sat BERZASCA; comuna BERZASCA,"""Cetăţuia”, la 2 km N de Berzasca",
35,CS-I-s-B-10781,"Aşezarea medievală de la Berzasca, punct ""Sălişte - Valea Dragoselea”",sat BERZASCA; comuna BERZASCA,"""Sălişte - Valea Dragoselea”",sec. XI - XIV
36,CS-I-m-B-10781.01,Aşezare,sat BERZASCA; comuna BERZASCA,"""Sălişte - Valea Dragoselea”, la 6 km N de localitate",sec. XI - XIV
37,CS-I-m-B-10781.02,Necropolă,sat BERZASCA; comuna BERZASCA,"""Sălişte - Valea Dragoselea”, la 6 km N de localitate",sec. XI - XIV
38,CS-I-s-B-10782,"Situl arheologic de la Berzasca, punct ""Spit I”",sat BERZASCA; comuna BERZASCA,"""Spit I”",
39,CS-I-m-B-10782.01,Aşezare,sat BERZASCA; comuna BERZASCA,"""Spit I”, la 1,5 km de sat, sub apă","Hallstatt, Cultura Basarabi"
40,CS-I-m-B-10782.02,Aşezare,sat BERZASCA; comuna BERZASCA,"""Spit I”, la 1,5 km de sat, sub apă",Neolitic
41,CS-I-s-B-10783,Aşezare,sat BERZASCA; comuna BERZASCA,"""Spit II”, la 150 m de punctul „Spit I”, la 1,5 km de sat, sub apă",Epoca bronzului
42,CS-I-s-A-10784,Aşezare,sat BERZASCA; comuna BERZASCA,"""Spit III” (Ogaşul Neamţului), în apropiere de satul Liubcova, pe malul Dunării",sec. XIII - XIV
43,CS-I-s-A-10785,Castrul şi aşezarea romană de la Berzovia,sat BERZOVIA; comuna BERZOVIA,Intravilan,
44,CS-I-m-A-10785.01,Castru,sat BERZOVIA; comuna BERZOVIA,"Intravilan, zona dintre magazinul sătesc, primărie, dispensar şi malul râului Berzasca","sec. II - III p. Chr., Epoca romană"
