Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
197,BZ-I-s-B-02252,Aşezare,oraş NEHOIU,"Pe terasa din dreapta şoselei, la ieşirea din oraş, spre Buzău, cca 500 m spre V","sec. XVII, Epoca medievală"
198,BZ-I-s-B-02253,Situl arheologic de la Nenciuleşti,sat NENCIULEŞTI; comuna MEREI,"""Porumbiţa”, ""Dealul Ciuhoiu”, ""Valea Huiup”, ""Dealul Vladimir”, ""La Cruce”, ""Gogoneşti”",
199,BZ-I-m-B-02253.01,"Aşezare, punct ""Porumbiţa”",sat NENCIULEŞTI; comuna MEREI,"""Porumbiţa”, la marginea de N a cătunului spre NE de biserica cu acelaşi nume",sec. XVI - XVIII
200,BZ-I-m-B-02253.02,"Aşezare, punct ""Porumbiţa”",sat NENCIULEŞTI; comuna MEREI,"""Porumbiţa”, la marginea de N a cătunului Porumbiţa, spre NE de biserica cu acelaşi nume","sec. IV p. Chr., Epoca migraţiilor, Cultura Sântana de Mureş - Cerneahov"
201,BZ-I-m-B-02253.03,"Aşezare, punct ""Porumbiţa”",sat NENCIULEŞTI; comuna MEREI,"""Porumbiţa”, la marginea de N a cătunului Porumbiţa, spre NE de biserica cu acelaşi nume","mil. III - IV, Epoca bronzului"
202,BZ-I-m-B-02253.04,"Aşezare, punct ""Dealul Ciuhoiu”",sat NENCIULEŞTI; comuna MEREI,"""Dealul Ciuhoiu”, ""Via Popii”, din zona fostului sat Ciuhoiu, spre V distanţa 1,2 km; 1,5 km NV de sat şi 0,7 km NV de biserica Porumbiţa","sec. III a. Chr. - I p. Chr., pe Latène, Cultura geto - dacică"
203,BZ-I-m-B-02253.05,"Necropolă, punct ""Dealul Ciuhoiu”",sat NENCIULEŞTI; comuna MEREI,"""Dealul Ciuhoiu”, ""Via Popii”, din zona fostului sat Ciuhoiu spre V, distanţa 1,2 km; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","sec. III a. Chr - I p. Chr., pe Latène"
204,BZ-I-m-B-02253.06,"Aşezare, punct ""Dealul Ciuhoiu”",sat NENCIULEŞTI; comuna MEREI,"""Dealul Ciuhoiu”, ""Via Popii”, din zona fostului sat Ciuhoiu, spre V distanţa 1,2 km; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. III, Epoca bronzului pe timpuriu"
205,BZ-I-m-B-02253.07,"Necropolă, punct ""Dealul Ciuhoiu”",sat NENCIULEŞTI; comuna MEREI,"""Dealul Ciuhoiu”, ""Via Popii”, din zona fostului sat Ciuhoiu, spre V distanţa 1,2 km; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. III, Epoca bronzului pe timpuriu"
206,BZ-I-m-B-02253.08,"Aşezare, punct ""Valea Huiup”",sat NENCIULEŞTI; comuna MEREI,"""Valea Huiup”, începând de la N sat, până deasupra satului Gura Sărăţii","de mil. III - II, Epoca bronzului, Cultura Monteoru"
