Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
29,VN-I-s-B-06356,Aşezare,sat BICHEŞTI; comuna BOGHEŞTI,"""Dealul Pietroasa”, la V de sat","Eneolitic, Cultura Cucuteni"
30,VN-I-s-B-06357,Necropolă tumulară,sat BOLOTEŞTI; comuna BOLOTEŞTI,"Pe terasa superioară a râului Putna, de o parte şi de alta a şoşelei Focşani-Vidra, km. 13","Epoca bronzului timpuriu, Cultura de stepă nord-vest pontică"
31,VN-I-s-B-06358,Situl arheologic de la Bonteşti,sat BONTEŞTI; comuna CÂRLIGELE,"""La Fântâni”, pe malul stâng al râului Mera",
32,VN-I-m-B-06358.01,Aşezare,sat BONTEŞTI; comuna CÂRLIGELE,"""La Fântâni”, pe malul stâng al râului Mera","sec. II - III p. Chr., Latène, Cultura carpică"
33,VN-I-m-B-06358.02,Aşezare,sat BONTEŞTI; comuna CÂRLIGELE,"""La Fântâni”, pe malul stâng al râului Mera","Eneolitic, Cultura Cucuteni"
34,VN-I-s-B-06359,"Aşezarea de la Bordeşti, punct ""Gh. Asanache""",sat BORDEŞTI; comuna BORDEŞTI comuna BORDEŞTI,"""Gh. Asanache”, în vatra satului, lângă Primărie sat","Eneolitic, Cultura Cucuteni Monteoru"
36,VN-I-s-B-06361,"Aşezarea de la Căiata, punct „Movila Mică”",sat CĂIATA; comuna SIHLEA,"""Movila Mică”","Eneolitic, Cultura Cucuteni"
37,VN-I-s-B-06362,"Situl arheologic de la Căiata, punct „Movila Mare”",sat CĂIATA; comuna SIHLEA,"La S de sat, punct ""Movila Mare”",
38,VN-I-m-B-06362.01,Aşezare,sat CĂIATA; comuna SIHLEA,"La S de sat, punct ""Movila Mare”","sec. XVI, Epoca medievală"
39,VN-I-m-B-06362.02,Aşezare fortificată,sat CĂIATA; comuna SIHLEA,"La S de sat, punct ""Movila Mare”",Hallstatt
40,VN-I-s-A-06363,"Aşezarea de la Cândeşti, punct ""Coasta Rublei”",sat CÂNDEŞTI; comuna DUMBRĂVENI,"""Coasta Rublei”, la intrarea în sat dinspre SV, în dreptul şoselei","Neolitic timpuriu, Cultura Starcevo - Criş"
41,VN-I-s-A-06364,"Aşezarea de la Cândeşti, punct „Curături”",sat CÂNDEŞTI; comuna DUMBRĂVENI,"""Curături”, la S de sat, în stânga şoselei Cândeşti-Bordeşti","Eneolitic, Cultura Boian, faza Giuleşti"
42,VN-I-s-A-06365,Aşezarea de la Cândeşti,sat CÂNDEŞTI; comuna DUMBRĂVENI,"În vatra satului, în dreapta şoselei Dumbrăveni-Bordeşti, la 1 km de şosea","Eneolitic, Cultura Cucuteni, faza A"
43,VN-I-s-A-06366,"Situl arheologic de la Cândeşti, punct „Cetăţuia”",sat CÂNDEŞTI; comuna DUMBRĂVENI,"""Cetăţuia” pe coasta Nacului, la V de sat",
44,VN-I-m-A-06366.01,Aşezare,sat CÂNDEŞTI; comuna DUMBRĂVENI,"""Cetăţuia” pe coasta Nacului, la V de sat","sec. II a. Chr. - sec. I p. Chr., Latène, Cultura geto - dacică"
45,VN-I-m-A-06366.02,Fortificaţie,sat CÂNDEŞTI; comuna,"""Cetăţuia” pe coasta Nacului, la V de sat","Epoca bronzului, Cultura Monteoru"
46,VN-I-s-A-06367,"Situl arheologic de la Cândeşti, punct „Corbu”",sat CÂNDEŞTI; comuna DUMBRĂVENI,"la N de vatra satului, pe terasa superioară dreaptă a pârâului Recea, în zona ""Corbu”","Epoca bronzului, Cultura Monteoru"
47,VN-I-m-A-06367.01,Aşezare,sat CÂNDEŞTI; comuna DUMBRĂVENI,"la N de vatra satului, pe terasa superioară dreaptă a pârâului Recea, în zona ""Corbu”","Epoca bronzului, Cultura Monteoru"
48,VN-I-m-A-06367.02,Necropolă,sat CÂNDEŞTI; comuna DUMBRĂVENI,"la N de vatra satului, pe terasa superioară dreaptă a pârâului Recea, în zona ""Corbu”","Epoca bronzului, Cultura Monteoru"
49,VN-I-s-A-06368,Situl arheologic de la Coroteni,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru",
50,VN-I-m-A-06368.01,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru",Epoca medievală
51,VN-I-m-A-06368.02,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru",Epoca medievală timpurie
52,VN-I-m-A-06368.03,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru",Hallstatt
53,VN-I-m-A-06368.04,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru","Epoca bronzului târziu, Cultura Noua"
54,VN-I-m-A-06368.05,Aşezare,sat COROTENI; comuna SLOBOZIA,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru","Epoca bronzului, Cultura Monteoru, fazele Ic 4, II a, II"
