Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
284,TM-II-m-B-06289,Casă,sat SECAŞ; comuna SECAŞ,67,1879
285,TM-II-m-B-06290,Casă,sat SINTEŞTI; comuna MARGINA,86,1920
286,TM-II-m-B-06291,Casă,sat SINTEŞTI; comuna MARGINA,89,1900
287,TM-II-m-B-06292,Casă,sat ŞAG; comuna ŞAG,Str. I 45,1850
288,TM-II-a-B-06293,"Ansamblul rural ""Zona Pieţei""",sat ŞANDRA; comuna ŞANDRA,"Între nr. 29-32, 175-179, 274-277, 445-447, zona pieţei",înc. sec. XX
289,TM-II-m-A-06294,"Biserica ""Schimbarea la Faţă” a Mănăstirii ""Săraca”",sat aparţinător ŞEMLACU MIC; oraş GĂTAIA,,"sec. XV, pictată 1730"
290,TM-II-a-B-06295,"Ansamblul rural ""Zona Pieţei şi parcul""",sat TEREMIA MARE; comuna TEREMIA MARE,"Între nr. 45, 75-78, 554-555, 565-569, 637-639, zona pieţei cu parcul",sec. XVIII - XIX
291,TM-II-m-B-06296,Casă,sat TEREMIA MARE; comuna TEREMIA MARE,544,1906
292,TM-II-m-B-06297,"Biserica romano-catolică ""Pogorârea Duhului Sfânt”",sat TEREMIA MARE; comuna TEREMIA MARE,638,"sec. XVIII, ref. 1867, 1928"
293,TM-II-m-B-06298,Casa Iuliana Suba,sat ULIUC; comuna SACOŞU TURCESC,,1920
294,TM-II-m-A-06299,"Biserica de lemn ""Sf. Apostoli Petru şi Pavel”",sat ZOLT; comuna FÂRDEA,"71, în cimitir",sec. XVIII
295,TM-III-m-B-06300,Monumentul lui Vicenţiu Babeş,municipiul TIMIŞOARA,Parcul Central,1934
